tmfc_d,tmfc_h,pm10,co2,hcho,tab,co,pm25,no2,rn,voc,pm25_2,mold
2019-03-26,9,59.7,529,19.3,,1.7,,0.018,20,168.8,,
2019-03-21,9,67.2,475,6.4,,3.5,,0.033,113,38.5,,
2019-03-21,11,59.3,512,10.2,,2.1,,0.032,67,64.2,,
2019-03-21,12,63.2,497,6.2,,1.8,,0.028,86,50.3,,
2019-05-14,8,68.6,545,16.9,,2,,,,,,
2019-05-14,8,72.8,548,20.7,,2.7,,,,,,
2019-05-14,8,77.1,571,18.1,,3.5,,,,,,
2019-05-14,8,72,567,22.9,,2.7,,,,,,
2019-04-26,9,100.3,457,11.2,,3.3,,0.043,21.6,36.6,,
2019-04-26,9,87.1,505,21.5,,3.2,,0.044,38.8,87.6,,
2019-04-26,9,104.8,476,15.2,,3.3,,0.044,44.1,171.9,,
2019-04-26,9,96.6,495,10.1,,3.7,,0.044,46.4,333.7,,
2019-02-21,10,45,530,8.1,,3.1,,,,,,
2019-02-21,10,75,417,8.2,,2.8,,,,,,
2019-02-21,10,73.9,491,11.4,,2.2,,,,,,
2019-02-21,10,36.1,530,8.2,,3.1,,,,,,
2019-03-26,9,61.4,505,20.7,,2.4,,0.048,29.7,481.1,,
2019-03-26,9,73.9,583,19.1,,2.9,,0.056,40.6,583.2,,
2019-07-19,10,96.5,533,35,,2.8,,,,,,
2019-07-19,10,96.7,582,34.4,,4,,,,,,
2019-07-19,10,85.1,475,31.6,,2.1,,,,,,
2019-07-19,10,100.9,449,31.4,,1.9,,,,,,
2019-05-20,10,77.6,596,10.6,,4.6,,0.035,34,219.7,,
2019-05-20,11,85.8,612,14.1,,5.1,,0.039,72,604.6,,
2019-05-27,9,30.6,375,11.3,,1,,0.026,66,121.5,,
2019-05-27,9,8.2,417,10.7,,1.9,,0.027,68,56.7,,
2019-02-12,10,61.7,507,6.1,,1,,,,,,
2019-02-12,10,51.5,46,61,,0.8,,,,,,
2019-03-28,10,31.3,428,6.9,,1.6,,,,,,
2019-03-28,10,30.6,395,8.6,,1.4,,,,,,
2019-05-27,10,18.6,749,14.8,,3,,,,,,
2019-05-27,10,28,767,13.8,,5.7,,,,,,
2019-06-25,13,50.8,536,21.9,,5.4,,0,0,0,,
2019-06-25,13,44.6,503,24.1,,6.2,,0,0,0,,
2019-06-05,9,75.6,551,25.1,,1.9,,0.034,47.4,847.2,,
2019-06-05,9,70.5,506,18.1,,1.2,,0.026,56.2,516.7,,
2019-05-24,8,64,558,21.9,,2.5,,0.019,67.5,332.1,,
2019-05-24,8,69.2,538,17.2,,2.3,,0.018,124.1,449.8,,
2019-03-26,9,80.7,652,21.1,,1.6,,,,,,
2019-03-26,9,77.4,578,17.1,,1.7,,,,,,
2019-05-03,8,60.6,520,9.4,,2.5,,,,,,
2019-05-03,9,66.6,530,12.4,,2.6,,,,,,
2019-07-17,8,83.7,546,19.1,,3.3,,0.029,30.2,539.5,,
2019-07-17,8,87.6,541,19.1,,3,,0.027,28.8,458.6,,
2019-04-22,10,46.5,437,8,,1,,0.051,46.4,40.6,,
2019-04-22,10,56.3,429,8,,1,,0.056,31.4,41.3,,
2019-06-14,9,60,588,14.6,,1.5,,0.038,42.5,108.9,,
2019-06-14,9,75.4,532,10.8,,1.4,,0.044,19.4,81.7,,
2019-06-14,9,63.2,476,11,,1.3,,0.033,17.3,65.7,,
2019-06-14,9,66.1,475,14.2,,0.8,,0.027,28.3,89.9,,
2019-03-28,9,107.3,658,16.4,,2.4,,0.057,107.2,226.4,,
2019-03-28,9,97.1,629,10,,2.8,,0.058,53.1,69.3,,
2019-03-28,9,94,657,12.1,,3.3,,0.06,69,167.1,,
2019-03-28,9,95.8,669,11.6,,3.3,,0.061,51.2,213.7,,
2019-04-18,8,66.6,550,7.8,,1.2,,,,,,
2019-04-18,9,73.2,599,6.9,,1,,,,,,
2019-06-27,10,77.6,448,14.8,,1.5,,0.024,5,680.9,,
2019-06-27,10,80.1,491,14.8,,2.1,,0.027,11,732.2,,
2019-06-27,10,76,509,14.5,,2.1,,0.029,17,747.7,,
2019-04-04,10,90.4,655,8.5,,13,,,,,,
2019-04-04,10,57.7,435,1.1,,0.8,,,,,,
2019-05-28,9,84.3,687,12.7,,3.3,,,,,,
2019-05-28,9,95.1,714,14.8,,2.5,,,,,,
2019-05-28,9,103.2,786,15.2,,2.5,,,,,,
2019-05-28,9,92,802,17.2,,3.6,,,,,,
2019-04-19,9,62.8,529,7.5,,2.2,,0.023,9,42.7,,
2019-04-19,9,55.2,547,9.8,,2.3,,0.021,9,63.9,,
2019-04-19,9,70.4,549,6.1,,2.7,,0.032,12,77.7,,
2019-04-19,9,67.3,546,13.6,,2.9,,0.024,19,65,,
2019-04-02,10,32.5,763,13.1,,5.2,,,,,,
2019-04-02,10,35.6,807,14.6,,6.2,,,,,,
2019-04-02,10,32.7,858,12.1,,8.4,,,,,,
2019-04-01,10,24.7,354,7.8,,1.4,,,,,,
2019-04-01,10,29,654,5.6,,4,,,,,,
2019-04-01,10,15.4,852,17.9,,10.6,,,,,,
2019-04-01,10,42.2,803,12.4,,10.3,,,,,,
2019-07-17,9,72.5,552,11.1,,3.5,,0.033,77.4,1069,,
2019-07-17,9,71,552,14.5,,3.8,,0.039,82.8,856.4,,
2019-04-04,9,20.7,565,19.4,,3,,0.062,21.3,44.5,,
2019-04-04,9,18.5,574,15.3,,2.5,,0.054,29.4,30.8,,
2019-06-17,9,74.7,433,8.8,,2.2,,0.038,14.2,249.5,,
2019-06-17,9,34.5,424,10.5,,2,,0.025,12.1,158.1,,
2019-04-09,10,103.7,518,6.3,,1.8,,0.038,12.4,360.5,,
2019-04-09,10,83.9,547,6.5,,2.1,,0.035,12.1,362.5,,
2019-04-09,10,79.8,530,8.8,,1.9,,0.035,13.8,411,,
2019-04-09,10,75.3,625,8.4,,2.9,,0.032,9.8,385.1,,
2019-07-17,16,42.6,637,15.8,,4.7,,0.058,60.6,512.7,,
2019-07-17,16,51.5,637,18.7,,5.1,,0.056,39.1,572.8,,
2019-05-30,9,106.2,491,8.4,,1.5,,0.027,71.7,117.5,,
2019-05-30,9,93.4,475,7.9,,2,,0.033,49.3,118.9,,
2019-05-31,9,70.8,598,10.1,,0.8,,0.034,67.2,72.7,,
2019-05-31,9,64.7,519,7.3,,1.2,,0.031,61.4,18.2,,
2019-05-31,9,69.9,604,5.7,,0.8,,0.035,59.5,103.4,,
2019-05-31,9,66.1,564,4.2,,1.7,,0.033,57.3,63,,
2019-07-01,11,77.7,648,10.3,,4,,,,,,
2019-07-01,10,62.4,561,68.5,,3.2,,,,,,
2019-03-27,9,76.9,515,12,,8.1,,,,,,
2019-03-27,9,85.3,483,7,,5,,,,,,
2019-03-12,10,67.9,582,11.9,,3.6,,0.05,75,232.1,,
2019-03-12,10,71.8,548,10.1,,3.1,,0.044,38,291.8,,
2019-05-17,9,73.6,558,10.1,,1.1,,0.041,128.8,561.1,,
2019-05-17,9,57.4,400,2.4,,1.7,,0.008,302.3,8076.5,,
2019-06-13,10,87.3,846,15.8,,8.6,,0.064,33.3,374,,
2019-06-13,10,57.5,705,13.8,,3.4,,0.093,28.2,2931.9,,
2019-04-29,9,91.6,566,10,,1,,0.047,36.3,61.8,,
2019-04-29,9,80.3,490,10.2,,1.1,,0.042,31.5,55.2,,
2019-04-30,7,44.6,529,36.8,,1.8,,0.063,41.2,274.6,,
2019-04-30,7,39.3,616,39,,3,,0.054,45.8,482.6,,
2019-06-12,10,66,613,10.2,,2.5,,,,,,
2019-06-12,10,76.5,572,7.6,,1.7,,,,,,
2019-09-17,11,24.6,538,11.7,,2,,,,,,
2019-09-17,11,21.7,816,14.4,,2,,,,,,
2019-09-17,11,21.1,1063,45.7,,9.5,,,,,,
2019-09-04,10,71.9,630,32.5,,6,,0.046,23,209.6,,
2019-09-04,10,74,543,56.7,,5.4,,0.047,22,220.9,,
2019-06-22,10,69.2,583,12.9,,1.2,,,,,,
2019-06-22,10,73.2,562,16.8,,1,,,,,,
2019-08-19,10,68.8,639,25.4,,4.3,,0.023,19,323.9,,
2019-08-19,10,75.2,579,23.2,,5,,0.025,24,111.1,,
2019-08-19,10,82,573,20,,4.4,,0.023,21,85.7,,
2019-08-19,10,70.1,610,28,,4.2,,0.027,14,264.7,,
2019-07-09,9,74.2,681,9.6,,4.2,,0.032,48,101.6,,
2019-07-09,9,71.2,635,11,,3.2,,0.025,55,287.1,,
2019-07-09,9,70.6,576,8.2,,3.3,,0.029,65,34.3,,
2019-07-09,9,74.7,664,19.3,,3.7,,0.027,41,666.8,,
2019-06-25,9,44.9,630,29.4,,2.4,,0.019,48.5,169.9,,
2019-06-25,9,39.7,663,27.9,,2.1,,0.01,82.3,132.9,,
2019-06-12,9,99,551,12,,3.8,,,,,,
2019-06-12,9,109.3,655,14.6,,2.9,,,,,,
2019-01-31,10,75.4,474,6.9,,2.3,,,,,,
2019-01-31,10,90.7,539,7.7,,3.4,,,,,,
2019-06-17,10,99.9,619,15.8,,2,,0.063,28.7,95.1,,
2019-06-17,10,86.7,627,19,,2.2,,0.062,64.1,309.6,,
2019-11-05,11,78.7,657,9.1,,1.4,,,,,,
2019-11-05,9,66,683,13.9,,1.6,,,,,,
2019-11-05,9,94.1,750,10.6,,2.2,,,,,,
2019-11-05,11,90.9,665,9.3,,1.7,,,,,,
2019-01-25,11,17.4,506,4.1,,0.7,,,,,,
2019-01-25,11,42.5,528,5.2,,1.2,,,,,,
2019-05-02,9,59.4,613,15.7,,2.5,,,,,,
2019-05-02,9,63.7,602,15,,2.4,,,,,,
2019-04-30,12,79.4,629,15.8,,2.7,,,,,,
2019-04-30,12,82.3,648,9,,2.3,,,,,,
2019-06-21,9,78.9,916,28.3,,5.2,,,,,,
2019-06-21,10,79.6,942,25.8,,4.9,,,,,,
2019-03-21,10,71.2,456,11.6,,1.3,,0.042,64,193.7,,
2019-03-21,10,76.6,501,9.4,,1.2,,0.029,51,347.2,,
2019-05-15,10,48.1,713,11.9,,1.9,,0.052,41.9,54.6,,
2019-05-15,10,48,823,13,,2.1,,0.044,66,131.2,,
2019-05-20,9,26.8,490,5.4,,1.3,,0.023,82.1,102.5,,
2019-05-20,9,18.8,448,5.3,,0.7,,0.018,132.4,414.8,,
2019-08-08,9,77,519,21.1,,2,,,,,,
2019-08-08,9,81.6,569,21.8,,2.2,,,,,,
2019-08-08,9,78.5,570,25.2,,2.5,,,,,,
2019-03-15,9,32.3,581,12,,4.9,,0.043,58,0,,
2019-03-15,9,48.9,486,9.8,,2.9,,0.034,37.5,35.8,,
2019-05-03,9,28.5,703,12.9,,5,,,,,,
2019-05-03,9,28.3,679,11.1,,3.2,,,,,,
2019-05-03,9,86.4,631,9.8,,3.7,,,,,,
2019-05-03,9,94.7,651,10,,3.8,,,,,,
2019-06-06,9,61.5,673,21.3,,2,,,,,,
2019-06-06,9,58.9,838,16.1,,1.5,,,,,,
2019-06-06,9,59.3,701,9.5,,1.3,,,,,,
2019-06-03,9,85.5,488,11.8,,2.8,,0.049,27,316.6,,
2019-06-03,9,82.7,450,17.4,,2.2,,0.035,28.1,279.1,,
2019-06-03,9,87.4,517,13.5,,2.4,,0.043,24.6,323.2,,
2019-04-10,9,82.4,693,8.3,,4.8,,0.085,29,247.6,,
2019-04-10,9,39.8,570,6.4,,3,,0.044,26,130.5,,
2019-02-11,11,54.8,713,36.4,,22.5,,0.019,24.8,594.6,,
2019-02-11,11,76.3,355,19.1,,0.5,,0.002,18.8,166.2,,
2019-05-17,8,122.5,457,18.1,,1.6,,,,,,
2019-05-17,8,117.9,408,11.5,,1.9,,,,,,
2019-04-04,9,16.8,557,7.1,,3.6,,,,,,
2019-04-04,9,26.8,632,10.3,,3.3,,,,,,
2019-04-04,9,55,604,7.3,,2.9,,,,,,
2019-06-29,10,65.3,546,21,,2,,,,,,
2019-06-29,10,67,543,29.1,,2.1,,,,,,
2019-08-16,8,36.8,667,28.3,,2.5,,0.037,27.9,618.6,,
2019-08-16,10,34.4,666,30.5,,2.2,,0.043,45.3,458.6,,
2019-08-16,8,39.5,631,27.4,,2,,0.037,57.3,282.5,,
2019-03-29,9,90.2,689,8.5,,2.4,,0.06,26.3,683.4,,
2019-03-29,9,64.6,599,16.2,,2.6,,0.06,53.7,207.9,,
2019-03-29,9,73.6,521,16.3,,2.7,,0.059,55.1,229,,
2019-03-29,9,62.4,538,13.5,,3.3,,0.059,59.4,264.4,,
2019-02-19,10,22.6,348,5.6,,0.1,,,,,,
2019-02-19,10,16.8,368,5.1,,0.1,,,,,,
2019-01-22,9,71.4,530,5.9,,5.2,,,,,,
2019-01-22,9,74.9,527,10.2,,5.9,,,,,,
2019-07-19,9,116.9,490,26,,1.5,,,,,,
2019-07-19,9,114.1,546,19,,1.4,,,,,,
2019-06-10,11,75.1,573,11.2,,2.1,,0.026,15,725.9,,
2019-06-10,11,77.8,521,10.5,,1.6,,0.025,9,327.8,,
2019-06-10,11,81.2,465,9.8,,1.4,,0.024,10,1087.3,,
2019-06-10,11,80.5,625,12.7,,2.7,,0.028,16,2420.4,,
2019-04-12,9,45.5,504,5.1,,2.4,,,,,,
2019-04-12,9,66.1,601,8.4,,2.7,,,,,,
2019-04-12,9,74.2,624,7.6,,2.8,,,,,,
2019-06-17,9,70.3,587,12,,2.3,,0.057,47.7,687.6,,
2019-06-17,9,94.2,584,16,,2.4,,0.056,42.3,222.8,,
2019-06-17,9,98.5,592,15.4,,2.5,,0.055,35.5,221,,
2019-06-17,9,87.4,582,13.4,,2.3,,0.056,40.9,453.9,,
2019-09-10,9,101.3,428,14.7,,1.3,,,,,,
2019-09-10,9,85,520,28.4,,1.6,,,,,,
2019-09-10,9,90.7,462,36.8,,1.5,,,,,,
2019-05-09,9,56.4,434,8.1,,3.3,,0.025,10.5,112.3,,
2019-05-09,9,43,459,11.6,,3.6,,0.024,16.2,270.3,,
2019-06-19,16,91,583,18.5,,1.2,,,,,,
2019-06-19,16,79.2,557,19.6,,1.3,,,,,,
2019-09-09,10,15.5,548,89.3,,3.9,,,,,,
2019-09-09,10,14.3,573,84.2,,5.4,,,,,,
2019-05-17,9,46.4,340,4.6,,2.2,,0.023,13.2,46.9,,
2019-05-17,9,42.5,445,1,,1.7,,0.021,19.6,47.6,,
2019-06-27,9,78.2,606,28.5,,2.5,,0.03,21,249.8,,
2019-06-27,9,74.5,581,22.4,,2.9,,0.03,17,319.3,,
2019-05-31,17,68.2,480,14.8,,8.6,,,,,,
2019-05-31,17,65.1,469,20.7,,8.2,,,,,,
2019-04-19,10,88.4,672,10.2,,2.8,,0.045,51.6,29.1,,
2019-04-19,10,96.4,609,13.8,,1,,0.048,16,27.9,,
2019-03-14,14,103.9,598,6.9,,3.8,,,,,,
2019-03-14,15,95.8,659,7,,4.3,,,,,,
2019-03-14,13,100.8,557,3.5,,3.4,,,,,,
2019-05-31,9,59.5,549,10.3,,1,,0.042,19.1,136.1,,
2019-05-31,9,55.7,596,12.8,,0.9,,0.044,14.8,166.1,,
2019-05-31,9,45.1,551,12.8,,1,,0.04,16,161.4,,
2019-05-31,9,40.8,555,16.9,,0.7,,0.04,18.6,121.4,,
2019-04-19,9,66.8,561,14.7,,1.8,,0.029,26,149.5,,
2019-04-19,9,82.1,601,14.6,,1.1,,0.032,44,122.8,,
2019-04-18,9,70.7,592,12.8,,1.4,,,,,,
2019-04-18,9,65,610,8.7,,1.6,,,,,,
2019-05-04,10,73.4,579,14.5,,3.4,,0.037,21.3,214.9,,
2019-05-04,10,70.2,585,25.2,,3.3,,0.036,20.8,251.4,,
2019-05-04,10,75.9,567,2,,3.2,,0.024,17.3,185,,
2019-06-19,16,78.2,609,79.8,,1.2,,,,,,
2019-06-19,16,95.8,559,23.8,,1.4,,,,,,
2019-05-23,8,68.3,648,18.1,,1.4,,0.02,35.7,117,,
2019-05-23,9,70,673,18.3,,1.7,,0.021,41.3,111.4,,
2019-01-30,9,92.3,645,7.9,,1.5,,0.03,,265.9,,
2019-01-30,9,97.7,490,8.7,,1.6,,0.028,,252.1,,
2019-01-30,9,106,503,10.8,,2.1,,0.037,,203.5,,
2019-01-30,9,86.4,530,7.6,,2.8,,0.047,,210.5,,
2019-03-11,10,69.2,493,5.4,,1.3,,,,,,
2019-03-11,10,64.3,479,3.9,,1.3,,,,,,
2019-03-11,10,71.9,519,3.5,,1.3,,,,,,
2019-03-25,8,65.5,508,5.5,,1.9,,0.017,13,110.9,,
2019-03-25,8,63.9,513,6.1,,1.9,,0.02,11,141.7,,
2019-03-25,8,71.3,500,5.7,,2.2,,0.023,16,188,,
2019-06-12,16,74.3,621,21.2,,1.7,,0.024,24,257.3,,
2019-06-12,10,78.3,635,22.4,,1.9,,0.028,22,681.8,,
2019-06-12,10,72.9,598,16.6,,2.1,,0.03,27,575.1,,
2019-06-12,10,78.3,560,15.2,,2,,0.024,30,350.9,,
2019-06-28,10,65.9,674,17.8,,3.2,,0.019,16.2,70.4,,
2019-06-28,10,48.1,513,11.2,,3.3,,0.022,15.4,41.9,,
2019-04-19,10,81.1,619,9.9,,1.6,,0.091,37,77,,
2019-04-19,10,94.7,649,13.6,,1.5,,0.081,32.7,347.5,,
2019-04-19,10,76.9,562,11.3,,1.8,,0.078,23,107.3,,
2019-03-11,10,61.8,587,6.8,,4.8,,0.022,34.2,253.2,,
2019-03-11,10,75.4,554,13.1,,4.6,,0.017,12,94.7,,
2019-07-08,9,49.9,582,35.1,,8.1,,0.037,18.3,93.2,,
2019-07-08,9,44.3,563,22.3,,7.7,,0.027,20.4,117.3,,
2019-06-26,9,76.8,593,27.6,,2.1,,,,,,
2019-06-26,9,81.6,491,27.3,,2.5,,,,,,
2019-06-25,15,73.8,554,45.4,,3.2,,0.024,18,1770.9,,
2019-06-25,15,75.6,592,42.8,,4.1,,0.03,26,1543.9,,
2019-04-19,9,76,478,21.3,,2.7,,0.089,21.3,495.6,,
2019-04-19,9,74.2,479,13.8,,3,,0.089,25.3,630.3,,
2019-06-10,10,70.3,540,20.4,,1.4,,0.033,80.2,470.7,,
2019-06-10,10,61.9,553,18.6,,1.7,,0.033,63.6,535,,
2019-06-25,10,76,543,24,,2.6,,0.03,39,481.6,,
2019-06-25,10,75.9,540,26.7,,2.5,,0.031,55,858.6,,
2019-06-25,10,72.7,497,15.5,,2.3,,0.029,26,785.4,,
2019-08-30,15,78.6,443,27.4,,1.1,,,,,,
2019-08-30,13,62.8,575,14.4,,1.7,,,,,,
2019-02-11,10,76,486,7.8,,1.4,,0.025,7.4,68.9,,
2019-02-11,10,82.4,523,8.1,,1.3,,0.023,18.5,97,,
2019-06-24,9,58.2,519,24.8,,2.7,,0.023,16.3,86,,
2019-06-24,9,76.5,611,23.3,,2.9,,0.026,15.7,162,,
2019-04-29,9,82.1,772,10.2,,2.8,,,,,,
2019-04-29,9,80.4,751,9.9,,3.4,,,,,,
2019-04-08,9,81.4,571,2.8,,2.1,,0.02,,59.7,,
2019-04-08,9,74.6,529,5.1,,1.8,,0.017,,25,,
2019-04-08,9,,,0,,,,,17,,,
2019-04-08,9,,,0,,,,,50,,,
2019-06-25,8,71.1,526,19.4,,2.5,,0.03,15.8,281.3,,
2019-06-25,8,70.7,514,17.1,,2.6,,0.03,14.4,573,,
2019-06-25,8,73.5,504,19.4,,2.5,,0.029,28.3,293.4,,
2019-06-25,8,67.8,539,16.7,,2.1,,0.025,19.3,555.3,,
2019-06-18,14,76,538,13.1,,2.1,,0.024,9.7,363.7,,
2019-06-18,14,73.6,526,14.3,,1.9,,0.023,21.9,326.9,,
2019-07-09,8,61,474,8.4,,0.5,,,,,,
2019-07-09,8,63.3,405,7.7,,0.3,,,,,,
2019-03-18,9,42.6,569,9,,2.1,,0.072,19,41.8,,
2019-03-18,10,38,524,9.2,,2.7,,0.074,23,53.7,,
2019-07-05,8,23.8,744,42.9,,2.4,,0.049,47.3,299.2,,
2019-07-05,8,22.6,711,38,,3.3,,0.06,66.8,283.8,,
2019-07-05,8,26.6,580,34.4,,1.8,,0.059,74.9,261.3,,
2019-05-30,9,97.3,634,12.3,,2.5,,,,,,
2019-05-30,9,86,608,64.5,,2.2,,,,,,
2019-05-30,9,99.4,641,14.8,,1.9,,,,,,
2019-06-28,10,80.3,626,33.9,,3.1,,0.011,22,791.2,,
2019-06-28,10,76.9,635,31.6,,3.4,,0.013,71,318.4,,
2019-05-15,8,104.2,411,5.7,,1.8,,,,,,
2019-05-15,8,123.3,334,9.6,,2.1,,,,,,
2019-07-01,10,76.1,553,13.5,,4.7,,0.026,58,256.4,,
2019-07-01,11,84.4,579,10.4,,4.3,,0.027,23,256,,
2019-04-19,9,81.7,900,13.3,,11.2,,,,,,
2019-04-19,9,58.6,596,9.3,,6.5,,,,,,
2019-03-25,9,80.4,511,8.3,,2.4,,0.022,22,193.4,,
2019-03-25,9,86.6,506,9.8,,2.7,,0.027,37,106.1,,
2019-06-28,9,75.6,613,22.4,,2.2,,0.011,15,194.8,,
2019-06-28,9,76.7,634,25.5,,2.7,,0.014,6,571.8,,
2019-06-28,10,74.5,476,22.9,,2.7,,,,,,
2019-06-28,10,72.5,475,19.9,,2.1,,,,,,
2019-06-17,10,75.4,517,44.5,,1.1,,,,,,
2019-06-17,10,72.8,501,44.7,,1,,,,,,
2019-06-15,9,77.1,730,16.4,,3.5,,,,,,
2019-06-15,9,72.1,772,16.2,,3.4,,,,,,
2019-06-15,9,75.7,613,12.4,,2.2,,,,,,
2019-06-15,9,79.5,628,15.4,,2,,,,,,
2019-05-31,10,83.4,457,6.5,,0.7,,0.026,4,163.3,,
2019-05-31,10,75.7,480,10,,0.9,,0.03,10,325.5,,
2019-05-31,10,81.1,455,8.7,,0.7,,0.029,9,225.5,,
2019-06-15,8,65.5,623,7.2,,1.3,,,,,,
2019-06-15,8,61.9,604,9,,1.2,,,,,,
2019-03-25,10,93.2,522,9.8,,1.6,,0.02,34,317.3,,
2019-03-25,10,84.2,530,13,,1.9,,0.019,57,283.4,,
2019-06-07,8,69.9,512,20.5,,2.3,,,,,,
2019-06-07,8,66.5,521,14.2,,2.6,,,,,,
2019-06-07,8,67.1,516,17.9,,2.5,,,,,,
2019-06-07,8,73.8,529,15.7,,2.5,,,,,,
2019-06-26,10,75.5,664,27.1,,3.6,,0.051,21,354.8,,
2019-06-26,17,78.4,712,14.3,,3.5,,0.043,26,343.2,,
2019-06-26,10,81.9,665,28.2,,3.6,,0.046,34,320.7,,
2019-06-26,10,71.5,701,9.1,,3.1,,0.048,64,502.5,,
2019-03-18,10,48.1,584,15.2,,2.7,,0.072,21,179.8,,
2019-03-18,10,121.1,665,15.5,,2.8,,0.073,27,93.2,,
2019-03-18,10,93.8,766,18.4,,5.5,,0.09,30,133.7,,
2019-03-15,10,58.1,759,2,,8.5,,,,,,
2019-03-15,10,66.1,711,16.2,,8.3,,,,,,
2019-03-15,13,69.3,675,16.1,,7.9,,,,,,
2019-03-11,11,62.7,654,5.8,,1.6,,,,,,
2019-03-11,11,70.2,587,5.9,,1.6,,,,,,
2019-05-31,8,64.1,620,6.9,,1.9,,0.017,9,385.5,,
2019-05-31,8,67.1,618,6.4,,2.1,,0.016,14.4,322.3,,
2019-05-31,8,69.1,619,4.9,,2.1,,0.015,19.1,269,,
2019-06-19,9,70.8,694,11.1,,1.6,,,,,,
2019-06-19,9,65,649,15.1,,1.2,,,,,,
2019-06-19,9,68.4,678,7.9,,1.4,,,,,,
2019-06-19,9,67.2,665,7.4,,1.3,,,,,,
2019-08-14,10,20.6,505,13.9,,2.4,,0.042,8,143.3,,
2019-08-14,10,19.9,659,15.3,,2.6,,0.045,9,66,,
2019-08-14,10,19,504,14.9,,2,,0.034,10,376.8,,
2019-06-25,17,43.5,703,17.7,,3.4,,,,,,
2019-06-25,17,49.8,776,14,,3.2,,,,,,
2019-06-25,10,60,796,26.1,,2.8,,0.077,25.5,380.3,,
2019-06-25,10,75.6,789,11.8,,3.1,,0.076,29.7,118.3,,
2019-06-25,10,63,769,14.2,,2.7,,0.085,48.2,278,,
2019-04-19,10,75.8,475,5.1,,1.2,,0.016,,243.7,,
2019-04-19,10,77.6,562,6.5,,1.5,,0.024,,241.6,,
2019-04-19,10,65.2,434,8.9,,0.7,,0.018,,388.1,,
2019-03-06,9,83.5,642,16.2,,1.6,,0.064,25.3,179.9,,
2019-03-06,9,68.8,624,20.9,,2.4,,0.075,27.3,190.6,,
2019-03-06,9,79,645,17.3,,1.2,,0.081,16,123.8,,
2019-05-02,10,74.4,410,14.1,,7.1,,0.021,11.9,311.5,,
2019-05-02,10,50.6,662,17.8,,7.7,,0.034,83.4,565.3,,
2019-06-24,16,70.6,498,15.5,,2.5,,0,0,0,,
2019-06-24,13,63.3,549,22.5,,2.2,,0,0,0,,
2019-06-24,13,39.1,459,17.9,,2.4,,0,0,0,,
2019-05-27,10,78.8,432,9.7,,1.4,,0.013,47,181.7,,
2019-05-27,10,91.6,421,23,,1.2,,0.019,41,96.6,,
2019-05-24,9,97.5,632,34.8,,2.8,,0.036,40.8,342.8,,
2019-05-24,9,80.7,641,44.3,,2.4,,0.039,22.9,256.5,,
2019-05-24,10,107.6,615,31.2,,2.6,,0.039,25.3,222,,
2019-05-03,9,83.6,444,7.7,,1.3,,0.025,,383.3,,
2019-05-03,9,71.2,524,8.1,,2.2,,0.032,,410.4,,
2019-05-03,9,75.8,551,8.3,,2.4,,0.03,,655.7,,
2019-06-10,12,50.5,487,8.6,,2,,0.021,45,104.6,,
2019-06-10,12,34.9,477,12.8,,1.3,,0.023,35,83.6,,
2019-06-10,12,48,495,6.1,,1.9,,0.021,45,63.4,,
2019-04-01,9,89.9,438,16.5,,1.9,,0.065,16.1,80.1,,
2019-04-01,9,72.6,359,10.4,,2.5,,0.078,11.5,51,,
2019-04-19,9,67.4,784,6,,1.8,,0.012,57,13.2,,
2019-04-19,9,69.8,729,5.9,,1.8,,0.012,54,20.5,,
2019-05-09,10,82.5,495,9.9,,1.6,,0.035,15,166.4,,
2019-05-09,10,89,467,9.6,,2,,0.036,14,286.2,,
2019-05-09,10,85.3,549,8.2,,1.4,,0.037,5,85.9,,
2019-05-09,10,82.1,475,6.1,,1.1,,0.025,6,109.1,,
2019-03-20,9,95,815,12.6,,5.9,,0.032,135,108.5,,
2019-03-20,11,98.7,686,10.2,,5.5,,0.029,51,45.3,,
2019-05-10,10,64.4,681,20.1,,8.4,,,,,,
2019-05-10,10,59,527,19.9,,6.5,,,,,,
2019-05-10,10,61.5,560,18.8,,7.6,,,,,,
2019-03-28,10,53.6,379,2.4,,2.1,,,,,,
2019-03-28,10,61.3,418,2.9,,2.6,,,,,,
2019-03-28,10,75.2,533,5.5,,2.7,,,,,,
2019-06-17,10,79.1,528,13,,1,,0.016,43,890.3,,
2019-06-17,10,83.9,551,14.7,,0.6,,0.016,86,866,,
2019-04-12,8,95.5,810,4.7,,3.3,,0.03,5.9,229.9,,
2019-04-12,8,91.9,761,8.1,,3.1,,0.04,8.4,222.3,,
2019-04-12,8,96.7,714,9.2,,3.4,,0.03,9.8,148.7,,
2019-04-12,8,93.2,738,7.5,,3.2,,0.03,7.6,161.4,,
2019-06-24,9,79.9,505,13.2,,1.4,,0.02,10,341.3,,
2019-06-24,9,76,456,10.9,,1.1,,0.016,21,412.9,,
2019-05-13,10,93.8,542,8.1,,1.1,,0.019,15.9,232,,
2019-05-13,10,81.3,477,7.8,,1.2,,0.015,15.5,47.8,,
2019-06-24,10,82.4,597,38.7,,0.8,,,,,,
2019-06-24,10,73.1,496,24.9,,0.9,,,,,,
2019-05-24,10,69,734,97.2,,8.3,,,,,,
2019-05-24,10,74.8,668,51.4,,11.5,,,,,,
2019-03-19,10,80.5,445,4.3,,2.5,,0.032,,162.2,,
