serno,tmfc,tmfc_d,ID,tmfc_h,pm10,pm25,pm1,humi,temp,hcho,co,no2,rn,voc,co2,tab
AMI242210004,2.0221E+13,20221021,3750,15,9,5.6,5.3,34,23.6,256.53,0.78,2.61,1.6,404.1,711,0
AMI242210004,2.0221E+13,20221021,3751,15,9.2,5.7,5.4,34,23.7,259.77,0.79,2.69,1.6,399.5,713,0
AMI242210004,2.0221E+13,20221021,3752,15,9.2,5.7,5.4,33.9,23.7,258.56,0.79,3.08,1.6,402.5,713,0
AMI242210004,2.0221E+13,20221021,3753,15,8.6,5.5,5.2,33.9,23.7,258.55,0.79,3.05,1.6,407,715,0
AMI242210004,2.0221E+13,20221021,3754,15,8.3,5.7,5.4,33.9,23.7,257.74,0.8,2.26,1.6,403.6,719,0
AMI242210004,2.0221E+13,20221021,3755,15,8.1,5.8,5.5,33.9,23.7,258.15,0.79,2.93,1.6,403.4,719,0
AMI242210004,2.0221E+13,20221021,3756,15,8.3,5.5,5.2,33.9,23.6,258.96,0.79,1.56,1.6,402.3,720,0
AMI242210004,2.0221E+13,20221021,3757,15,8.3,5.5,5.2,33.9,23.8,260.98,0.79,2.32,1.7,404.3,722,0
AMI242210004,2.0221E+13,20221021,3758,15,8.3,5.5,5.2,33.8,23.8,263.84,0.81,2.43,1.7,406.9,722,0
AMI242210004,2.0221E+13,20221021,3759,15,8.4,6.2,5.9,33.8,23.7,263.65,0.79,1.65,1.7,412.5,724,0
AMI242210004,2.0221E+13,20221021,3760,15,9.3,5.6,5.3,34,23.8,263.45,0.79,2.53,1.7,409.5,726,0
AMI242210004,2.0221E+13,20221021,3761,15,9.1,5.9,5.6,33.8,23.7,263.45,0.8,2.84,1.7,408.9,731,0
AMI242210004,2.0221E+13,20221021,3762,15,9.1,5.9,5.6,34,23.8,265.7,0.8,3.28,1.7,414.7,731,0
AMI242210004,2.0221E+13,20221021,3763,15,8.8,5.4,5.1,33.9,23.8,260.62,0.79,3,1.7,412.2,736,0
AMI242210004,2.0221E+13,20221021,3764,15,8.1,5.2,4.9,33.9,23.7,258.38,0.79,3.01,1.7,412.4,739,0
AMI242210004,2.0221E+13,20221021,3765,15,8,5.6,5.3,33.8,23.6,260.2,0.8,2.46,1.7,414.2,745,0
AMI242210004,2.0221E+13,20221021,3766,15,8.2,5.3,5,34,23.7,260.2,0.8,2.61,1.7,414.5,747,0
AMI242210004,2.0221E+13,20221021,3767,15,8.7,5.5,5.2,34.1,23.7,258.97,0.8,2.66,2,416.3,751,0
AMI242210004,2.0221E+13,20221021,3768,15,7.8,5.7,5.4,34,23.7,258.16,0.8,2.61,2,415,752,0
AMI242210004,2.0221E+13,20221021,3769,15,9.4,5.9,5.6,34,23.7,258.35,0.8,2.68,2,415.3,752,0
AMI242210004,2.0221E+13,20221021,3770,15,9.4,5.9,5.6,34,23.6,260.18,0.8,2.76,2,419,752,0
AMI242210004,2.0221E+13,20221021,3771,15,7.8,5.2,4.9,34,23.7,260.37,0.8,3.06,2,421.7,750,0
AMI242210004,2.0221E+13,20221021,3772,15,7.6,5,4.7,34,23.7,217.41,0.67,2.33,2,350.8,750,0
AMI242210004,2.0221E+13,20221021,3773,15,9.8,5.8,5.5,33.9,23.6,218.43,0.67,2.02,2,351.3,749,0
AMI242210004,2.0221E+13,20221021,3774,15,9.8,5.8,5.5,33.9,23.6,261.38,0.8,2.46,2,417.8,748,0
AMI242210004,2.0221E+13,20221021,3775,15,9.8,5.8,5.5,34,23.7,260.96,0.81,2.56,2,415.1,748,0
AMI242210004,2.0221E+13,20221021,3776,15,8.8,5.5,5.2,33.9,23.7,262.79,0.8,2.22,2,412.5,745,0
AMI242210004,2.0221E+13,20221021,3777,15,8.7,5.9,5.6,33.9,23.7,262.79,0.8,1.93,2,411.8,744,0
AMI242210004,2.0221E+13,20221021,3778,15,8.7,5.9,5.6,34,23.6,261.37,0.81,1.05,2,412.7,744,0
AMI242210004,2.0221E+13,20221021,3779,15,8.7,5.9,5.6,34,23.6,264.2,0.81,2.24,2,413.6,744,0
AMI242210004,2.0221E+13,20221021,3780,15,7.7,5.3,5,33.8,23.7,262.99,0.8,2.67,2,415.3,744,0
AMI242210004,2.0221E+13,20221021,3781,15,7.7,5.5,5.2,33.9,23.6,262.99,0.8,2.52,2,413.9,743,0
AMI242210004,2.0221E+13,20221021,3782,15,8.8,5.6,5.3,33.8,23.8,266.45,0.82,1.95,2,408.7,742,0
AMI242210004,2.0221E+13,20221021,3783,15,9.5,6,5.7,33.8,23.7,266.05,0.81,2.02,2,404.6,741,0
AMI242210004,2.0221E+13,20221021,3784,15,9.5,6,5.7,33.8,23.7,268.68,0.81,2.51,2,413.3,741,0
AMI242210004,2.0221E+13,20221021,3785,15,9,5.4,5.1,34,23.8,266.04,0.8,2.69,2,420.7,741,0
AMI242210004,2.0221E+13,20221021,3786,15,9,5.4,5.1,33.9,23.7,265.64,0.8,2.68,2,425.1,741,0
AMI242210004,2.0221E+13,20221021,3787,15,9.8,6.2,5.9,34,23.7,265.84,0.81,2.59,2.2,423.8,741,0
AMI242210004,2.0221E+13,20221021,3788,15,8.4,5.6,5.3,33.8,23.7,266.25,0.81,2.74,2.2,424.9,741,0
AMI242210004,2.0221E+13,20221021,3789,15,9.1,5.8,5.5,34,23.8,267.86,0.81,2.61,2.2,425.9,742,0
AMI242210004,2.0221E+13,20221021,3790,15,8.7,5.7,5.4,33.8,23.7,265.44,0.8,2.48,2.2,424.1,743,0
AMI242210004,2.0221E+13,20221021,3791,15,8,5.3,5,33.9,23.7,266.64,0.81,2.25,2.2,424.6,744,0
AMI242210004,2.0221E+13,20221021,3792,15,8.5,5.4,5.1,33.9,23.8,267.45,0.8,2.03,2.2,425.8,745,0
AMI242210004,2.0221E+13,20221021,3793,15,8.5,5.4,5.1,33.9,23.8,268.27,0.81,2.54,2.2,426.5,745,0
AMI242210004,2.0221E+13,20221021,3794,15,8.1,5.2,4.9,33.8,23.7,267.04,0.82,2.07,2.2,424.1,747,0
AMI242210004,2.0221E+13,20221021,3795,15,9,5.6,5.3,33.8,23.8,269.68,0.81,2.2,2.2,423.4,748,0
AMI242210004,2.0221E+13,20221021,3796,15,9,5.6,5.3,33.9,23.7,269.07,0.82,2.27,2.2,424.5,748,0
AMI242210004,2.0221E+13,20221021,3797,15,7.7,5.5,5.2,34,23.7,270.48,0.81,1.92,1.9,421.9,749,0
AMI242210004,2.0221E+13,20221021,3798,15,8.1,5.1,4.8,33.9,23.7,269.07,0.81,1.39,1.9,420.8,749,0
AMI242210004,2.0221E+13,20221021,3799,15,8.2,6.1,5.8,33.9,23.7,268.66,0.82,1.93,1.9,419.7,749,0
AMI242210004,2.0221E+13,20221021,3800,15,9.2,6,5.7,33.9,23.7,269.67,0.82,2.66,1.9,419,749,0
AMI242210004,2.0221E+13,20221021,3801,15,9.5,5.8,5.5,33.8,23.8,268.87,0.82,2.62,1.9,420.4,749,0
AMI242210004,2.0221E+13,20221021,3802,16,7.9,5.4,5.1,33.9,23.7,268.66,0.81,1.99,1.9,420.7,748,0
AMI242210004,2.0221E+13,20221021,3803,16,7.9,5.4,5.1,34,23.7,269.87,0.82,1.99,1.9,421.9,748,0
AMI242210004,2.0221E+13,20221021,3804,16,8.9,5.4,5.1,33.9,23.6,270.07,0.82,2.61,1.9,420.8,748,0
AMI242210004,2.0221E+13,20221021,3805,16,10.2,5.7,5.4,33.9,23.7,270.27,0.82,1.68,1.9,424.1,748,0
AMI242210004,2.0221E+13,20221021,3806,16,7.7,5.7,5.4,34,23.6,271.09,0.82,1.91,1.8,422.9,748,0
AMI242210004,2.0221E+13,20221021,3807,16,8.6,5.6,5.3,33.7,23.7,271.29,0.82,1.1,1.8,419.7,747,0
AMI242210004,2.0221E+13,20221021,3808,16,8.8,5.7,5.4,33.8,23.7,274.34,0.83,2.35,1.8,415.7,747,0
AMI242210004,2.0221E+13,20221021,3809,16,8.1,5.6,5.3,33.9,23.7,273.93,0.83,2.43,1.8,416.8,747,0
AMI242210004,2.0221E+13,20221021,3810,16,7.3,5.2,4.9,33.9,23.7,272.72,0.82,1.48,1.8,423.2,746,0
AMI242210004,2.0221E+13,20221021,3811,16,7.6,5.2,4.9,33.8,23.7,272.11,0.82,1.02,1.8,426.6,745,0
AMI242210004,2.0221E+13,20221021,3812,16,8.1,5.3,5,33.9,23.6,271.09,0.82,1.78,1.8,427.2,745,0
AMI242210004,2.0221E+13,20221021,3813,16,8.9,5.8,5.5,33.8,23.7,272.31,0.83,2.19,1.8,426.5,744,0
AMI242210004,2.0221E+13,20221021,3814,16,8.9,5.8,5.5,33.7,23.7,272.51,0.82,1.38,1.8,424.9,744,0
AMI242210004,2.0221E+13,20221021,3815,16,8.4,5.9,5.6,33.9,23.7,271.7,0.83,2.37,1.8,426.7,743,0
AMI242210004,2.0221E+13,20221021,3816,16,8.2,5.5,5.2,34,23.7,272.11,0.83,1.33,1.6,430.9,742,0
AMI242210004,2.0221E+13,20221021,3817,16,10.5,5.9,5.6,33.9,23.6,274.13,0.82,2.21,1.6,431.8,740,0
AMI242210004,2.0221E+13,20221021,3818,16,8.8,5.8,5.5,33.8,23.7,273.93,0.83,2.34,1.6,432.1,740,0
AMI242210004,2.0221E+13,20221021,3819,16,8.3,5.3,5,33.9,23.7,275.14,0.83,1.74,1.6,432.9,739,0
AMI242210004,2.0221E+13,20221021,3820,16,8.3,5.3,5,33.9,23.7,275.95,0.83,1.51,1.6,432.4,739,0
AMI242210004,2.0221E+13,20221021,3821,16,8.3,5.3,5,33.8,23.6,276.77,0.83,1.39,1.6,432.5,739,0
AMI242210004,2.0221E+13,20221021,3822,16,8.7,5.5,5.2,34,23.6,277.37,0.84,1.8,1.6,432,740,0
AMI242210004,2.0221E+13,20221021,3823,16,8.5,5.7,5.4,33.9,23.7,275.95,0.84,1.01,1.6,430.9,742,0
AMI242210004,2.0221E+13,20221021,3824,16,7.4,5.5,5.2,34,23.7,279.4,0.84,1.75,1.6,433.2,742,0
AMI242210004,2.0221E+13,20221021,3825,16,8.4,5.6,5.3,33.9,23.7,279,0.85,2.2,1.6,433.2,745,0
AMI242210004,2.0221E+13,20221021,3826,16,9.1,5.7,5.4,33.9,23.6,277.57,0.84,2.06,1.2,435,748,0
AMI242210004,2.0221E+13,20221021,3827,16,8,5.7,5.4,33.9,23.7,280.61,0.85,1.49,1.2,431,752,0
AMI242210004,2.0221E+13,20221021,3828,16,8.1,5.9,5.6,33.8,23.7,280.82,0.84,2.21,1.2,432.7,755,0
AMI242210004,2.0221E+13,20221021,3829,16,8.1,5.9,5.6,33.9,23.6,279.4,0.85,2.29,1.2,435.2,755,0
AMI242210004,2.0221E+13,20221021,3830,16,8.2,5.2,4.9,33.9,23.7,282.03,0.85,2.49,1.2,436.3,758,0
AMI242210004,2.0221E+13,20221021,3831,16,8.2,5.2,4.9,33.9,23.7,282.03,0.85,2.49,1.2,436.6,759,0
AMI242210004,2.0221E+13,20221021,3832,16,8.1,5.6,5.3,33.9,23.6,280.62,0.86,2.48,1.2,436.8,760,0
AMI242210004,2.0221E+13,20221021,3833,16,8.2,5.9,5.6,34,23.6,281.42,0.86,1.85,1.2,436.9,760,0
AMI242210004,2.0221E+13,20221021,3834,16,8.2,5.9,5.6,33.9,23.7,282.05,0.86,1.1,1.2,439.7,760,0
AMI242210004,2.0221E+13,20221021,3835,16,8.2,5.9,5.6,34,23.7,282.23,0.85,2.42,1.2,440.9,760,0
AMI242210004,2.0221E+13,20221021,3836,16,8.4,5.6,5.3,33.9,23.7,282.25,0.85,2.51,1.2,442.3,761,0
AMI242210004,2.0221E+13,20221021,3837,16,8.4,5.6,5.3,33.9,23.7,282.85,0.86,2.84,1.5,444.2,761,0
AMI242210004,2.0221E+13,20221021,3838,16,7.6,5.7,5.4,33.9,23.7,282.23,0.86,1.84,1.5,443.6,761,0
AMI242210004,2.0221E+13,20221021,3839,16,7.6,5.7,5.4,33.8,23.8,283.05,0.86,1.82,1.5,441.7,761,0
AMI242210004,2.0221E+13,20221021,3840,16,8.4,5.5,5.2,33.8,23.7,285.09,0.87,2.22,1.5,438.2,760,0
AMI242210004,2.0221E+13,20221021,3841,16,8.7,5.5,5.2,33.8,23.7,191.47,0.58,1.78,1.5,290.3,760,0
AMI242210004,2.0221E+13,20221021,3842,16,8.7,5.5,5.2,33.8,23.7,236.25,0.74,0.72,1.5,361.8,760,0
AMI242210004,2.0221E+13,20221021,3843,16,8,5.4,5.1,33.5,23.7,239.28,0.75,1.81,1.5,357.7,760,0
AMI242210004,2.0221E+13,20221021,3844,16,8.3,5.5,5.2,33.8,23.7,288.73,0.91,2.39,1.5,428.2,760,0
AMI242210004,2.0221E+13,20221021,3845,16,8.3,5.5,5.2,33.8,23.7,287.71,0.89,2.41,1.5,434.3,760,0
AMI242210004,2.0221E+13,20221021,3846,16,9,5.5,5.2,33.7,23.7,284.88,0.89,2.27,1.2,437.7,760,0
AMI242210004,2.0221E+13,20221021,3847,16,9,5.5,5.2,33.7,23.7,286.3,0.89,2.13,1.2,438.4,761,0
AMI242210004,2.0221E+13,20221021,3848,16,9,5.5,5.2,33.8,23.7,285.89,0.89,2.72,1.2,437.4,761,0
AMI242210004,2.0221E+13,20221021,3849,16,9,5.5,5.2,33.7,23.9,287.3,0.89,1.72,1.2,438.7,761,0
AMI242210004,2.0221E+13,20221021,3850,16,8,5.8,5.5,33.8,23.7,291.79,0.91,2.48,1.2,441.2,761,0
AMI242210004,2.0221E+13,20221021,3851,16,8,5.5,5.2,33.8,23.7,293,0.89,2.85,1.2,448.7,762,0
AMI242210004,2.0221E+13,20221021,3852,16,8.4,5.7,5.4,33.8,23.8,292.98,0.89,3.02,1.2,456.5,763,0
AMI242210004,2.0221E+13,20221021,3853,16,8,5.5,5.2,33.9,23.6,293.39,0.89,2.27,1.2,470.5,764,0
AMI242210004,2.0221E+13,20221021,3854,16,8.2,5.5,5.2,33.8,23.7,296.25,0.9,3.19,1.2,463,765,0
AMI242210004,2.0221E+13,20221021,3855,16,8.2,5.5,5.2,33.9,23.7,293.01,0.88,2.87,1.2,458.5,765,0
AMI242210004,2.0221E+13,20221021,3856,16,8.9,5.7,5.4,33.9,23.7,290.78,0.89,2.85,1.2,452.3,766,0
AMI242210004,2.0221E+13,20221021,3857,16,8.9,5.7,5.4,33.9,23.8,289.16,0.9,3.26,1.1,451.6,767,0
AMI242210004,2.0221E+13,20221021,3858,16,8.4,5.8,5.5,33.7,23.6,288.15,0.9,3.07,1.1,450.3,768,0
AMI242210004,2.0221E+13,20221021,3859,16,8.4,5.8,5.5,33.8,23.7,288.96,0.9,3.59,1.1,454.9,768,0
AMI242210004,2.0221E+13,20221021,3860,16,8,5.6,5.3,33.9,23.7,289.77,0.9,3.2,1.1,453.9,769,0
AMI242210004,2.0221E+13,20221021,3861,16,8.1,5.3,5,33.8,23.6,289.96,0.9,3,1.1,452.1,765,0
AMI242210004,2.0221E+13,20221021,3862,17,9.1,5.6,5.3,33.9,23.7,288.16,0.9,2.49,1.1,450.4,761,0
AMI242210004,2.0221E+13,20221021,3863,17,7.3,5.6,5.3,33.8,23.7,288.14,0.9,2.35,1.1,449.3,759,0
AMI242210004,2.0221E+13,20221021,3864,17,9.6,5.9,5.6,33.8,23.7,288.14,0.91,2.88,1.1,449.7,753,0
AMI242210004,2.0221E+13,20221021,3865,17,8.3,5.8,5.5,33.6,23.7,289.56,0.92,2.7,1.1,447.6,750,0
AMI242210004,2.0221E+13,20221021,3866,17,8.3,5.8,5.5,33.7,23.7,290.57,0.93,2.77,1.1,441.9,747,0
AMI242210004,2.0221E+13,20221021,3867,17,8,5.7,5.4,33.6,23.7,292.19,0.93,2.9,0.7,439.8,743,0
AMI242210004,2.0221E+13,20221021,3868,17,8.6,5.9,5.6,33.8,23.7,292.19,0.92,3.1,0.7,444.8,736,0
AMI242210004,2.0221E+13,20221021,3869,17,8.6,5.9,5.6,33.7,23.6,291.99,0.92,2.95,0.7,446.7,736,0
AMI242210004,2.0221E+13,20221021,3870,17,8.6,6,5.7,33.7,23.7,290.77,0.92,3.01,0.7,447.9,730,0
AMI242210004,2.0221E+13,20221021,3871,17,8.1,5.7,5.4,33.7,23.6,291.99,0.92,3.67,0.7,449.2,727,0
AMI242210004,2.0221E+13,20221021,3872,17,8.4,5.6,5.3,33.9,23.7,291.39,0.92,2.9,0.7,448.8,726,0
AMI242210004,2.0221E+13,20221021,3873,17,8,5.7,5.4,33.9,23.7,292.19,0.92,2.69,0.7,451,726,0
AMI242210004,2.0221E+13,20221021,3874,17,8,5.7,5.4,33.7,23.6,293,0.91,3.17,0.7,451.7,726,0
AMI242210004,2.0221E+13,20221021,3875,17,9.1,5.8,5.5,33.8,23.7,293,0.92,3.1,0.7,452.5,726,0
AMI242210004,2.0221E+13,20221021,3876,17,8,5.8,5.5,33.9,23.7,293,0.92,3.03,0.8,456,728,0
AMI242210004,2.0221E+13,20221021,3877,17,8.2,5.7,5.4,33.9,23.6,293.01,0.92,3.23,0.8,457.1,730,0
AMI242210004,2.0221E+13,20221021,3878,17,8.2,5.7,5.4,33.9,23.7,293.22,0.92,2.79,0.8,457.3,730,0
AMI242210004,2.0221E+13,20221021,3879,17,8.2,5.6,5.3,33.8,23.6,293.01,0.92,2.64,0.8,454.8,730,0
AMI242210004,2.0221E+13,20221021,3880,17,8.2,5.6,5.3,33.7,23.7,294.23,0.92,2.16,0.8,453.4,730,0
AMI242210004,2.0221E+13,20221021,3881,17,8.5,5.2,4.9,33.8,23.6,293.01,0.93,2.61,0.8,453.6,731,0
AMI242210004,2.0221E+13,20221021,3882,17,8.5,5.2,4.9,33.9,23.7,293,0.94,2.56,0.8,454.5,731,0
AMI242210004,2.0221E+13,20221021,3883,17,8,5.8,5.5,33.8,23.6,294.83,0.94,2.82,0.8,450.9,731,0
AMI242210004,2.0221E+13,20221021,3884,17,8.6,5.7,5.4,33.8,23.7,295.03,0.95,3.62,0.8,449.9,731,0
AMI242210004,2.0221E+13,20221021,3885,17,8.9,6.1,5.8,33.6,23.6,296.04,0.95,3.09,0.8,450,730,0
AMI242210004,2.0221E+13,20221021,3886,17,8.9,6.1,5.8,33.7,23.7,296.25,0.95,3.01,0.6,450.3,728,0
AMI242210004,2.0221E+13,20221021,3887,17,9.4,6.2,5.9,33.7,23.7,294.83,0.95,3.14,0.6,450.4,724,0
AMI242210004,2.0221E+13,20221021,3888,17,9.4,6.2,5.9,33.7,23.6,295.04,0.95,2.89,0.6,453.3,722,0
AMI242210004,2.0221E+13,20221021,3889,17,8.3,5.5,5.2,33.8,23.6,293,0.95,2.86,0.6,453.4,722,0
AMI242210004,2.0221E+13,20221021,3890,17,8.3,5.5,5.2,33.8,23.6,294.23,0.95,2.93,0.6,454,722,0
AMI242210004,2.0221E+13,20221021,3891,17,7.4,5.2,4.9,33.7,23.6,294.83,0.95,3.28,0.6,453.1,722,0
AMI242210004,2.0221E+13,20221021,3892,17,7.4,5.2,4.9,33.9,23.7,296.65,0.95,3.26,0.6,452.7,722,0
AMI242210004,2.0221E+13,20221021,3893,17,7.7,5.5,5.2,33.7,23.6,296.04,0.95,2.54,0.6,454.4,722,0
AMI242210004,2.0221E+13,20221021,3894,17,7.7,5.5,5.2,33.8,23.6,296.05,0.95,2.49,0.6,458.4,722,0
AMI242210004,2.0221E+13,20221021,3895,17,7.7,5.5,5.2,33.8,23.7,298.28,0.96,2.97,0.6,459.4,721,0
AMI242210004,2.0221E+13,20221021,3896,17,9.7,6,5.7,33.7,23.7,299.09,0.96,2.98,0.6,458,721,0
AMI242210004,2.0221E+13,20221021,3897,17,8.3,5.4,5.1,33.7,23.6,301.11,0.97,2.59,0.5,458.4,721,0
AMI242210004,2.0221E+13,20221021,3898,17,8.3,5.4,5.1,33.8,23.6,300.1,0.97,2.66,0.5,463.1,721,0
AMI242210004,2.0221E+13,20221021,3899,17,7.5,5.5,5.2,33.8,23.7,299.89,0.96,3.15,0.5,467.3,722,0
AMI242210004,2.0221E+13,20221021,3900,17,7.8,5.5,5.2,33.8,23.7,300.71,0.95,3.06,0.5,469.2,722,0
AMI242210004,2.0221E+13,20221021,3901,17,8.7,5.8,5.5,33.8,23.7,304.36,0.96,3.11,0.5,471.5,722,0
AMI242210004,2.0221E+13,20221021,3902,17,7,5.5,5.2,33.8,23.7,302.33,0.96,2.98,0.5,467.3,721,0
AMI242210004,2.0221E+13,20221021,3903,17,8.8,5.5,5.2,33.6,23.6,303.95,0.97,2.78,0.5,469.6,721,0
AMI242210004,2.0221E+13,20221021,3904,17,7.9,5.8,5.5,33.7,23.7,305.17,0.98,2.98,0.5,468.5,721,0
AMI242210004,2.0221E+13,20221021,3905,17,9.4,6,5.7,33.6,23.6,305.38,0.98,2.79,0.5,469,720,0
AMI242210004,2.0221E+13,20221021,3906,17,7.9,5.5,5.2,33.6,23.7,305.16,0.99,2.89,0.5,469.8,721,0
AMI242210004,2.0221E+13,20221021,3907,17,9.3,5.8,5.5,33.8,23.7,307.2,0.98,2.53,0.6,472.8,721,0
AMI242210004,2.0221E+13,20221021,3908,17,8.5,5.8,5.5,33.6,23.6,306.19,0.98,2.58,0.6,471.7,721,0
AMI242210004,2.0221E+13,20221021,3909,17,8.4,5.9,5.6,33.7,23.6,306.39,0.98,2.35,0.6,471.7,721,0
AMI242210004,2.0221E+13,20221021,3910,17,8.7,5.7,5.4,33.5,23.7,308.22,0.99,2.84,0.6,471.3,721,0
AMI242210004,2.0221E+13,20221021,3911,17,8.2,5.5,5.2,33.7,23.7,311.26,1.03,2.88,0.6,475.3,720,0
AMI242210004,2.0221E+13,20221021,3912,17,9.9,5.7,5.4,33.6,23.7,312.47,1.03,2.89,0.6,477.8,720,0
AMI242210004,2.0221E+13,20221021,3913,17,9.9,5.7,5.4,33.6,23.6,310.24,1.02,3.29,0.6,478.9,720,0
AMI242210004,2.0221E+13,20221021,3914,17,8.1,5.8,5.5,33.6,23.7,310.03,1,3.13,0.6,480.9,719,0
AMI242210004,2.0221E+13,20221021,3915,17,8.1,5.8,5.5,33.4,23.7,311.65,1.05,2.41,0.6,496,719,0
AMI242210004,2.0221E+13,20221021,3916,17,8.5,5.7,5.4,33.3,23.7,316.12,1.07,3.26,0.6,497.3,717,0
AMI242210004,2.0221E+13,20221021,3917,17,8.7,5.7,5.4,33.5,23.7,264.44,0.9,2.89,0.7,418.5,715,0
AMI242210004,2.0221E+13,20221021,3918,17,9.2,5.6,5.3,33.4,23.6,320.17,1.06,3.52,0.7,500.8,715,0
AMI242210004,2.0221E+13,20221021,3919,17,8.1,6.1,5.8,33.5,23.6,320.37,1.06,3.04,0.7,499.8,714,0
AMI242210004,2.0221E+13,20221021,3920,17,8.1,6.1,5.8,33.5,23.7,317.33,1.06,2.61,0.7,492.4,714,0
AMI242210004,2.0221E+13,20221021,3921,17,9.4,5.9,5.6,33.5,23.7,316.52,1.05,2.69,0.7,490.1,714,0
AMI242210004,2.0221E+13,20221021,3922,18,9.4,5.9,5.6,33.5,23.7,316.32,1.04,3,0.7,493.6,714,0
AMI242210004,2.0221E+13,20221021,3923,18,8.1,5.7,5.4,33.5,23.6,317.73,1.03,3.66,0.7,501.7,713,0
AMI242210004,2.0221E+13,20221021,3924,18,8.1,5.7,5.4,33.6,23.6,318.54,1.04,3.06,0.7,505.5,713,0
AMI242210004,2.0221E+13,20221021,3925,18,8,6.2,5.9,33.6,23.6,318.55,1.05,2.97,0.7,508.3,714,0
AMI242210004,2.0221E+13,20221021,3926,18,9,6.4,6.1,33.6,23.6,321.59,1.06,3.64,0.7,515,715,0
AMI242210004,2.0221E+13,20221021,3927,18,9,6.4,6.1,33.6,23.6,320.38,1.05,3.11,0.7,521.1,715,0
AMI242210004,2.0221E+13,20221021,3928,18,9,6.4,6.1,33.5,23.6,322.18,1.06,3.39,0.7,524.5,715,0
AMI242210004,2.0221E+13,20221021,3929,18,9,6.4,6.1,33.6,23.6,322.4,1.06,3.35,0.7,523,715,0
AMI242210004,2.0221E+13,20221021,3930,18,9,6.4,6.1,33.6,23.6,322.4,1.07,2.95,1,528,714,0
AMI242210004,2.0221E+13,20221021,3931,18,9.5,6.5,6.2,33.5,23.6,322.19,1.08,2.94,1,524.1,713,0
AMI242210004,2.0221E+13,20221021,3932,18,9.6,6.2,5.9,33.6,23.6,319.56,1.08,2.42,1,517.1,713,0
AMI242210004,2.0221E+13,20221021,3933,18,9.3,6.5,6.2,33.5,23.6,321.58,1.07,2.5,1,519.7,714,0
AMI242210004,2.0221E+13,20221021,3934,18,10,6.4,6.1,33.5,23.6,322.79,1.08,2.77,1,530.2,715,0
AMI242210004,2.0221E+13,20221021,3935,18,10,6.4,6.1,33.5,23.6,324.63,1.09,2.48,1,542.1,715,0
AMI242210004,2.0221E+13,20221021,3936,18,9.7,7,6.7,33.5,23.6,326.45,1.12,3.41,1,551.2,715,0
AMI242210004,2.0221E+13,20221021,3937,18,8.2,6.1,5.8,33.5,23.7,326.25,1.12,3.52,1.2,549.2,713,0
AMI242210004,2.0221E+13,20221021,3938,18,11.8,7.1,6.7,33.4,23.7,327.87,1.14,3.83,1.2,550.2,712,0
AMI242210004,2.0221E+13,20221021,3939,18,11.2,6.8,6.5,33.5,23.6,327.47,1.12,3.48,1.2,537.1,712,0
AMI242210004,2.0221E+13,20221021,3940,18,11.2,6.8,6.5,33.3,23.6,332.95,1.15,3.44,1.2,556.6,713,0
AMI242210004,2.0221E+13,20221021,3941,18,11.8,7.1,6.7,33.4,23.7,340.04,1.18,3.3,1.2,564.3,713,0
AMI242210004,2.0221E+13,20221021,3942,18,12.7,7.2,6.8,33.5,23.7,338.43,1.15,3.42,1.2,556,713,0
AMI242210004,2.0221E+13,20221021,3943,18,11.3,7.2,6.8,33.4,23.7,338.02,1.16,3.18,1.2,566.9,713,0
AMI242210004,2.0221E+13,20221021,3944,18,11.9,7.6,7.2,33.3,23.7,339.86,1.18,3.43,1.2,579.5,713,0
AMI242210004,2.0221E+13,20221021,3945,18,11.9,7.6,7.2,33.3,23.7,340.86,1.18,2.93,1.2,586.3,713,0
AMI242210004,2.0221E+13,20221021,3946,18,11,7.4,7,33.3,23.7,344.1,1.18,3.07,1.2,587.1,712,0
AMI242210004,2.0221E+13,20221021,3947,18,11,7.4,7,33.1,23.7,340.25,1.18,2.95,1.2,581,712,0
AMI242210004,2.0221E+13,20221021,3948,18,11.7,6.3,6,33.4,23.7,342.67,1.19,4.05,1.6,578.9,712,0
AMI242210004,2.0221E+13,20221021,3949,18,10.1,6.6,6.3,33.4,23.6,341.65,1.19,3.48,1.6,584.3,712,0
AMI242210004,2.0221E+13,20221021,3950,18,10.1,6.6,6.3,33.6,23.7,340.63,1.17,3.48,1.6,581.8,712,0
AMI242210004,2.0221E+13,20221021,3951,18,12.4,6.8,6.5,33.7,23.6,344.29,1.17,3.7,1.6,584.9,714,0
AMI242210004,2.0221E+13,20221021,3952,18,12.2,6.8,6.5,33.4,23.6,339.41,1.17,3.63,1.6,581.3,717,0
AMI242210004,2.0221E+13,20221021,3953,18,10.6,7.1,6.7,33.6,23.6,341.05,1.19,3.89,1.6,582.3,719,0
AMI242210004,2.0221E+13,20221021,3954,18,10.6,7.1,6.7,33.5,23.7,339.82,1.19,2.81,1.6,585.7,719,0
AMI242210004,2.0221E+13,20221021,3955,18,10.6,7,6.7,33.5,23.7,339.21,1.2,3.64,1.6,589.7,722,0
AMI242210004,2.0221E+13,20221021,3956,18,10.1,6.7,6.4,33.5,23.7,341.04,1.2,4.11,1.7,590.7,727,0
AMI242210004,2.0221E+13,20221021,3957,18,10.8,7.3,6.9,33.7,23.7,341.23,1.2,4.39,1.7,590.7,730,0
