pm10,pm25,pm1,humi,temp,hcho,co,no2,rn,voc,co2
6,4.1,3.9,36.8,22.8,163.63,0.89,0,1.2,0,487
5.2,3.7,3.5,36.7,22.7,162.2,0.89,0,1.2,0,487
5.2,3.7,3.5,36.7,22.7,162.21,0.9,0,1.2,0,487
5.2,3.7,3.5,36.8,22.6,162.21,0.89,0,1.2,0,487
5.9,4,3.8,36.8,22.7,162.21,0.89,0,1.2,0,487
5.8,4.2,4,36.9,22.7,162.21,0.89,0,1.3,0,487
6.8,4.6,4.4,36.9,22.8,162.2,0.89,0,1.3,0,486
6.7,4.5,4.3,36.7,22.6,162.21,0.9,0,1.3,0,485
6.4,4.4,4.2,36.8,22.7,162.21,0.89,0,1.3,0,485
6.1,3.9,3.7,36.8,22.7,162.21,0.88,0,1.3,0,484
7.3,4.2,4,36.8,22.6,162.21,0.88,0,1.3,0,485
5.9,4.1,3.9,37,22.7,162.2,0.89,0,1.3,0,485
6.5,4.1,3.9,36.9,22.7,162.2,0.88,0,1.3,0,485
6.5,4.1,3.9,36.9,22.7,162.2,0.88,0,1.3,0,486
5.7,4.2,4,36.9,22.6,162.21,0.88,0,1.2,0,486
5.4,3.8,3.6,37,22.7,162.21,0.88,0,1.2,0,486
6.4,3.9,3.7,36.9,22.7,162.21,0.87,0,1.2,0,486
6,3.9,3.7,36.9,22.6,162.21,0.88,0,1.2,0,486
5.4,3.9,3.7,37,22.6,160.17,0.88,0,1.2,0,486
6.6,4,3.8,36.8,22.6,159.77,0.88,0,1.2,0,485
6.7,4,3.8,36.8,22.7,160.17,0.88,0,1.2,0,485
6.7,4,3.8,36.8,22.7,161.2,0.88,0,1.2,0,485
6.7,4,3.8,36.8,22.7,161.81,0.88,0,1.2,0,485
5.9,4,3.8,37,22.7,162.22,0.87,0,1.2,0,485
5.9,3.6,3.4,36.9,22.7,162.23,0.87,0,1.4,0,484
6.6,4,3.8,36.8,22.7,162.23,0.87,0,1.4,0,484
6.3,4.2,4,36.9,22.7,160.81,0.87,0,1.4,0,483
5.7,3.9,3.7,36.9,22.6,162.23,0.86,0,1.4,0,482
5.9,4,3.8,37,22.8,162.23,0.86,0,1.4,0,482
6,4,3.8,36.8,22.7,162.23,0.86,0,1.4,0,481
6.7,3.9,3.7,36.9,22.7,162.23,0.86,0,1.4,0,481
6.7,3.9,3.7,36.9,22.7,161.63,0.86,0,1.4,0,481
6.6,4.2,4,36.7,22.6,160.61,0.86,0,1.4,0,480
6.6,4.2,4,36.9,22.7,158.58,0.86,0,1.4,0,480
6.8,3.9,3.7,36.9,22.7,158.57,0.86,0,1.6,0,479
6.8,3.9,3.7,36.9,22.7,158.57,0.86,0,1.6,0,479
6.6,4.4,4.2,36.8,22.8,158.57,0.85,0,1.6,0,479
6.3,4.1,3.9,36.9,22.7,158.58,0.86,0,1.6,0,478
5.9,4.1,3.9,36.8,22.7,158.57,0.85,0,1.6,0,478
6,4.1,3.9,36.9,22.7,158.57,0.85,0,1.6,0,478
6,4.1,3.9,36.8,22.7,158.57,0.85,0,1.6,0,479
5.7,4,3.8,36.9,22.7,161.01,0.85,0,1.6,0,479
5.8,3.6,3.4,36.9,22.7,162.23,0.86,0,1.6,0,479
5.4,3.7,3.5,37,22.6,162.24,0.84,0,1.6,0,480
6,4.1,3.9,36.9,22.8,162.05,0.84,0,1.9,0,479
6.2,3.8,3.6,36.9,22.6,162.24,0.85,0,1.9,0,479
6.8,4.1,3.9,37,22.7,162.03,0.84,0,1.9,0,479
5.8,3.7,3.5,36.9,22.7,158.98,0.84,0,1.9,0,479
5.7,3.8,3.6,36.9,22.7,159.8,0.85,0,1.9,0,479
5.7,3.8,3.6,37,22.8,158.99,0.84,0,1.9,0,479
5.9,4,3.8,36.9,22.8,159.19,0.84,0,1.9,0,480
5.6,3.6,3.4,37,22.6,158.58,0.83,0,1.9,0,480
5.6,3.6,3.4,37,22.7,159.4,0.84,0,1.9,0,480
6.2,4.1,3.9,36.9,22.6,158.58,0.84,0,1.9,0,480
5.7,3.9,3.7,37,22.7,158.57,0.84,0,1.6,0,480
5.4,3.8,3.6,36.9,22.7,158.58,0.84,0,1.6,0,478
5.4,3.8,3.6,37,22.6,158.99,0.84,0,1.6,0,478
5.4,3.8,3.6,37,22.6,159.19,0.84,0,1.6,0,478
5.4,3.8,3.6,36.9,22.7,158.58,0.83,0,1.6,0,478
6.8,4.2,4,37,22.7,158.58,0.84,0,1.6,0,478
6.3,4.2,4,36.9,22.7,158.59,0.83,0,1.6,0,477
6.3,3.9,3.7,37,22.8,158.58,0.83,0,1.6,0,477
6.1,3.9,3.7,37,22.6,158.58,0.83,0,1.6,0,475
7.2,3.8,3.6,37,22.7,158.57,0.84,0,1.6,0,475
5.1,3.3,3.1,37,22.5,158.58,0.83,0,1.6,0,474
7,4.1,3.9,37,22.7,158.58,0.83,0,1.6,0,474
5.8,4,3.8,37.1,22.6,158.58,0.83,0,1.6,0,474
5.8,4,3.8,37,22.6,158.58,0.82,0,1.6,0,474
5.7,3.7,3.5,36.9,22.6,158.58,0.83,0.47,1.6,0,475
6,3.9,3.7,36.9,22.7,158.58,0.83,0,1.6,0,475
5.9,3.7,3.5,37.1,22.7,158.58,0.83,0.5,1.6,0,477
6.2,4.2,4,37,22.6,158.58,0.83,0,1.6,0,477
6,4.2,4,37,22.6,158.58,0.82,0,1.6,0,477
5.8,4.1,3.9,37,22.6,158.58,0.82,0,1.6,0,477
6.3,4.1,3.9,36.9,22.7,158.57,0.82,0,1.6,0,477
6.3,4.1,3.9,37,22.7,132.15,0.68,0,1.6,0,477
5.9,4.1,3.9,37.1,22.7,105.72,0.54,0,1.6,0,477
7.2,4,3.8,36.9,22.7,158.58,0.81,0,1.6,0,477
5.6,3.8,3.6,37,22.7,158.59,0.8,0,1.6,0,476
5.6,3.8,3.6,36.9,22.6,158.59,0.81,0,1.6,0,476
6.4,3.7,3.5,37,22.6,158.6,0.82,0,1.6,0,476
5.9,4,3.8,36.9,22.6,158.59,0.81,0,1.6,0,475
5.9,4,3.8,36.9,22.7,158.59,0.81,0.52,1.6,0,475
6,4.1,3.9,37,22.7,158.59,0.82,0,1.6,0,474
6.8,4,3.8,36.9,22.7,158.59,0.81,0,1.8,0,474
5.9,4.3,4.1,37,22.6,158.59,0.81,0,1.8,0,473
6.4,4.4,4.2,37,22.7,158.59,0.81,0,1.8,0,473
6.4,4.4,4.2,36.9,22.7,157.78,0.8,0,1.8,0,473
5.8,3.7,3.5,37,22.6,155.13,0.8,0.97,1.8,0,473
6.5,4,3.8,37,22.6,153.51,0.81,0,1.8,0,473
7.1,4.4,4.2,37,22.7,153.71,0.81,0,1.8,0,473
7.1,4.4,4.2,36.9,22.7,154.12,0.81,0,1.8,0,473
5.4,3.9,3.7,36.8,22.7,156.15,0.81,0.46,1.8,0,473
5.9,4,3.8,36.9,22.8,156.76,0.81,0,1.8,0,473
5.9,4,3.8,37,22.6,157.17,0.81,0,1.8,0,473
5.6,3.8,3.6,36.9,22.6,158.6,0.81,0,1.7,0,473
6.2,3.9,3.7,36.9,22.8,158.6,0.81,0,1.7,0,473
6.1,3.9,3.7,36.9,22.7,158.59,0.8,0,1.7,0,472
6.1,3.9,3.7,37,22.7,158.59,0.8,1.47,1.7,0,472
5.5,4.1,3.9,36.9,22.6,157.98,0.8,0.45,1.7,0,473
6,3.9,3.7,37,22.6,155.33,0.8,0.47,1.7,0,473
6.5,4,3.8,36.9,22.6,153.71,0.8,0.46,1.7,0,474
7.7,4.2,4,37,22.6,153.71,0.8,0.5,1.7,0,473
6.3,3.9,3.7,36.9,22.5,153.71,0.79,1.5,1.7,0,474
6.9,4.1,3.9,37,22.7,154.32,0.8,1.41,1.3,0,475
6.9,4.1,3.9,37,22.7,156.76,0.8,0,1.3,0,475
5.8,3.6,3.4,36.9,22.7,158.18,0.8,0,1.3,0,475
5.6,3.7,3.5,36.9,22.7,158.59,0.8,0.55,1.3,0,475
5.6,3.7,3.5,37,22.7,158.58,0.8,0,1.3,0,475
5.6,3.7,3.5,36.9,22.6,158.58,0.8,0,1.3,0,475
5.6,3.7,3.5,37,22.6,158.58,0.79,1.81,1.3,0,475
6.4,4.1,3.9,36.9,22.7,158.58,0.79,0,1.3,0,475
5.8,4.1,3.9,37,22.7,158.58,0.79,0,1.3,0,474
6,4.1,3.9,37,22.7,156.54,0.8,0,1.3,0,474
5.8,3.6,3.4,36.9,22.8,153.7,0.78,1.32,1.3,0,474
6.2,4.2,4,37,22.7,153.7,0.79,2,1.7,0,474
5.7,3.8,3.6,36.8,22.7,154.3,0.79,3.03,1.7,0,474
5.7,3.8,3.6,37,22.6,154.1,0.79,0.45,1.7,0,474
5.7,3.8,3.6,36.9,22.6,155.73,0.79,0.89,1.7,0,474
5.7,3.6,3.4,36.9,22.7,156.14,0.79,0.47,1.7,0,473
5.5,3.7,3.5,36.8,22.7,154.1,0.78,0.49,1.7,0,472
6.1,4.1,3.9,37.1,22.7,153.88,0.79,1.01,1.7,0,473
6.2,4,3.8,37,22.8,153.68,0.78,1.45,1.7,0,473
6.6,3.9,3.7,36.9,22.7,152.46,0.78,1.84,1.7,0,474
5.9,3.9,3.7,37,22.7,153.26,0.79,0,1.7,0,475
6.4,4,3.8,37,22.7,150.01,0.79,1.45,1.7,0,475
6.4,4,3.8,37,22.8,148.79,0.79,3.43,1.7,0,475
6,3.8,3.6,37.1,22.8,147.57,0.77,2.14,1.7,0,475
6.1,4,3.8,37,22.8,147.57,0.77,2.54,1.7,0,477
5.7,3.9,3.7,37,22.8,147.57,0.77,1.57,1.7,0,477
5.7,3.9,3.7,37,22.7,147.56,0.77,2.47,1.7,0,477
6,3.6,3.4,37,22.8,147.35,0.78,2.15,1.7,0,477
6.1,4.1,3.9,37.1,22.8,147.55,0.78,2.07,1.7,0,476
6.2,4.2,4,37.2,22.8,147.55,0.77,1.01,1.7,0,476
6.4,3.7,3.5,37.2,22.8,147.55,0.77,0.88,1.7,0,477
6,4,3.8,37.1,22.8,147.55,0.76,1.88,1.7,0,478
6.7,3.7,3.5,37.1,22.8,146.73,0.76,3.27,1.7,0,478
6.6,3.9,3.7,37.1,22.7,147.54,0.76,3.09,1.7,0,477
6.3,4.2,4,37.1,22.8,146.72,0.77,2.32,1.7,0,478
5.4,3.6,3.4,37.2,22.9,145.09,0.76,2.69,1.7,0,479
6.1,3.5,3.3,37.2,22.8,145.09,0.75,2.76,1.7,0,479
6.1,3.5,3.3,37.1,22.8,144.47,0.75,2.61,1.7,0,479
6.1,3.5,3.3,37.2,22.8,144.06,0.75,3.18,1.7,0,479
5.9,3.6,3.4,37.3,22.8,142.03,0.76,3.4,1.7,0,480
5.9,3.8,3.6,37.2,22.9,145.08,0.75,3.15,1.4,0,480
6.8,4,3.8,37.3,22.9,145.07,0.75,3.35,1.4,0,482
6.4,3.7,3.5,37.2,22.8,145.48,0.74,3.39,1.4,0,482
6.4,3.8,3.6,37.2,23,143.24,0.74,3.18,1.4,0,484
5.7,3.8,3.6,37.3,22.9,144.45,0.74,2.73,1.4,0,484
6.8,3.7,3.5,37.3,22.9,144.24,0.73,3.57,1.4,0,485
6.8,3.7,3.5,37.2,22.8,144.44,0.74,3.37,1.4,0,485
6.8,3.7,3.5,37.4,22.9,143.03,0.74,3.56,1.4,0,485
6.8,3.7,3.5,37.4,22.9,137.34,0.74,4.4,1.4,0,485
8.4,4.3,4.1,37.3,22.9,131.04,0.71,5.47,1.4,0,486
7.8,4.3,4.1,37.2,23,121.48,0.69,6.43,1.3,0,488
7.1,4,3.8,37.2,23,120.05,0.7,5.63,1.3,0,489
7.7,4,3.8,37.3,22.9,130.01,0.71,4.95,1.3,0,491
7.7,4,3.8,37.3,22.9,131.63,0.71,3.88,1.3,0,491
8.7,4.1,3.9,37.4,23,132.04,0.7,5.47,1.3,0,494
8.7,4.1,3.9,37.3,23,122.48,0.68,6.25,1.3,0,494
8.7,4.1,3.9,37.3,23,111.72,0.66,7.87,1.3,0,495
7.1,4.4,4.2,37.2,22.9,108.47,0.67,7.59,1.3,0,497
7.1,4.4,4.2,37.3,22.9,108.06,0.66,7.53,1.3,0,497
8.6,4.6,4.4,37.3,23,101.56,0.65,7.98,1.3,0,504
8.6,4.6,4.4,37.2,22.9,98.92,0.64,8.85,1.3,0,504
8.4,4.8,4.6,37.2,22.9,89.58,0.66,7.81,1.3,0,509
8.4,4.8,4.6,37.2,23,102.57,0.66,6.36,1.3,0,509
6.8,3.7,3.5,37.3,23,93.03,0.63,9.21,1.3,0,514
8.5,4.8,4.6,37.3,22.9,105.01,0.65,6.88,1.3,0,514
8.1,4.9,4.7,37.2,23.1,100.74,0.64,7.87,1.3,0,518
8.1,4.1,3.9,37.2,23.1,101.15,0.64,7.39,1.3,0,520
8.1,4.1,3.9,37.3,23,106.63,0.65,6.8,1.3,0,520
7.3,3.9,3.7,37.2,23,106.84,0.65,6.93,1.3,0,521
8.4,4.5,4.3,37.2,23,98.31,0.62,8.36,1.3,0,522
7.1,4.1,3.9,37.2,23.1,104.4,0.63,7.86,1.1,0,524
10.3,5.9,5.6,37.1,23.1,106.02,0.62,7.95,1.1,0,526
10.1,5.6,5.3,37.2,23,93.02,0.6,9.41,1.1,0,527
9.7,5.3,5,37.3,23.1,85.7,0.61,10.84,1.1,0,529
9.4,5.8,5.5,37.1,22.9,83.87,0.6,10.18,1.1,0,530
9.4,5.8,5.5,37,23,56.66,0.56,13.74,1.1,0,530
9.9,5.2,4.9,37.1,23,52.19,0.54,13.87,1.1,0,530
9.9,5.2,4.9,37.1,22.9,63.98,0.57,12.09,1.1,0,530
11.4,6.7,6.4,37,23.1,61.54,0.55,12.85,1.1,0,531
13.2,6.4,6.1,36.9,23,53.41,0.53,13.54,1.1,0,531
8.8,4.6,4.4,37,23,61.54,0.56,11.83,1.1,0,531
8.7,4.8,4.6,37.2,23,77.99,0.57,10.26,1.1,0,531
8.7,4.8,4.6,37.1,23,81.44,0.57,11.11,1.1,0,531
11.7,4.8,4.6,37.2,23.1,80.42,0.58,12.4,1.1,0,531
7.9,4.6,4.4,37.3,23.1,100.32,0.58,10.48,1.1,0,533
10.1,4.9,4.7,37.3,23.1,107.83,0.55,11.71,1.1,0,535
17.9,5.1,4.8,37.4,23.1,91.99,0.56,12.75,1.1,0,540
10.4,4.9,4.7,37.4,23.1,82.03,0.54,12.78,1.1,0,548
11.5,4.8,4.6,37.3,23.1,91.58,0.55,12,1.1,0,548
10.2,4.9,4.7,37.3,23.1,103.76,0.55,11.02,1.1,0,553
10.2,4.9,4.7,37.3,23.1,99.69,0.53,11.56,1.1,0,553
10.2,4.9,4.7,37.4,23.1,93.39,0.55,12.1,1.1,0,553
11.2,4.2,4,37.4,23.1,120.61,0.56,10.56,1.1,0,561
11.5,4.3,4.1,37.5,23.1,129.33,0.54,9.55,1.1,0,566
9.1,4.5,4.3,37.5,23.1,134.4,0.58,9.77,1.1,0,575
8.7,4.5,4.3,37.5,23.1,139.28,0.55,9.4,1.1,0,584
10.4,4.9,4.7,37.6,23.2,125.67,0.55,10.4,1.1,0,588
12.5,4.9,4.7,37.6,23.1,119.77,0.55,10.41,1.1,0,595
9.5,4.9,4.7,37.9,23.1,114.69,0.55,9.45,1.1,0,598
9.6,4.6,4.4,37.7,23.2,122.21,0.56,10.7,1.1,0,603
10,4.2,4,37.7,23.2,123.63,0.54,9.86,1,0,609
10.9,4.4,4.2,37.6,23.1,121.8,0.55,9.7,1,0,614
10.9,4.4,4.2,37.8,23.1,124.64,0.55,9.82,1,0,618
10,4.4,4.2,37.7,23.2,128.69,0.56,8.66,1,0,623
11.2,4.4,4.2,37.8,23.1,127.68,0.55,9.18,1,0,636
9.5,4.1,3.9,37.8,23.3,125.85,0.56,8.8,1,0,644
9.8,4.4,4.2,37.9,23.2,129.51,0.56,8.27,1,0,651
11,3.9,3.7,37.8,23.2,134.39,0.56,8.18,1,0,658
11.9,4.3,4.1,37.8,23.2,135.4,0.56,7.86,1,0,661
11.9,4.3,4.1,37.9,23.3,138.04,0.56,8.27,1,0,661
10.1,4.3,4.1,37.7,23.2,140.27,0.57,7.77,0.9,0,664
10.1,4.3,4.1,37.7,23.2,142.5,0.57,7.68,0.9,0,664
11.1,4,3.8,37.8,23.3,142.5,0.57,6.88,0.9,0,668
11.1,4,3.8,37.9,23.3,147.77,0.58,7.6,0.9,0,668
12.2,4.2,4,38,23.3,149.38,0.58,7.31,0.9,0,672
9.2,4,3.8,38,23.3,147.36,0.58,7.34,0.9,0,673
9.8,4,3.8,38,23.4,146.14,0.57,6.98,0.9,0,675
10.8,3.7,3.5,37.8,23.3,152.03,0.58,6.77,0.9,0,677
11.4,3.8,3.6,37.9,23.3,152.84,0.58,6.61,0.9,0,681
10.3,3.8,3.6,37.8,23.4,158.93,0.58,6.3,0.9,0,683
8.1,3.8,3.6,37.8,23.3,161.98,0.58,5.63,0.8,0,687
10.1,4.2,4,37.7,23.4,159.13,0.59,6.3,0.8,0,688
10.1,4.2,4,37.9,23.3,160.74,0.59,5.95,0.8,0,690
10.2,3.9,3.7,37.9,23.3,161.95,0.6,5.47,0.8,0,690
9,4,3.8,37.9,23.3,160.73,0.6,5.85,0.8,0,689
9.3,3.9,3.7,37.9,23.3,158.91,0.59,6.12,0.8,0,689
9.3,3.9,3.7,37.9,23.4,158.09,0.58,6.38,0.8,0,688
10.4,4.3,4.1,37.9,23.3,153.62,0.58,7.21,0.8,0,687
8.9,4,3.8,37.9,23.4,147.52,0.59,7.55,0.8,0,685
8.9,4,3.8,37.9,23.3,145.5,0.58,8.08,0.8,0,685
10.5,4.5,4.3,37.9,23.4,140.62,0.58,8.72,0.9,0,684
10,4.5,4.3,37.8,23.2,133.92,0.57,8.53,0.9,0,683
10,4.5,4.3,38,23.3,127.42,0.56,9.23,0.9,0,683
9.5,3.9,3.7,37.8,23.3,128.25,0.59,8.31,0.9,0,680
9.5,3.9,3.7,37.9,23.4,140.63,0.59,7.3,0.9,0,680
9.6,4.3,4.1,38,23.3,138.2,0.56,7.81,0.9,0,679
8.3,4.2,4,38,23.4,134.55,0.57,8.91,0.9,0,677
8.5,4.2,4,38.1,23.3,134.34,0.57,8.75,0.9,0,676
8.5,4.2,4,38.1,23.3,130.48,0.56,8.43,0.9,0,676
8.4,4.3,4.1,38,23.3,123.58,0.56,8.67,0.9,0,676
10.2,4.6,4.4,38.1,23.4,126.42,0.56,9.09,0.7,0,677
9.3,4.6,4.4,37.9,23.3,125.19,0.56,8.41,0.7,0,677
9.8,4.5,4.3,38,23.4,117.88,0.55,9.28,0.7,0,677
9.5,4.5,4.3,37.8,23.4,112.81,0.54,9.58,0.7,0,676
9.5,4.9,4.7,37.6,23.3,94.76,0.51,11.29,0.7,0,675
9.5,4.9,4.7,37.6,23.4,87.86,0.51,12.07,0.7,0,675
10.7,4.3,4.1,37.3,23.4,92.73,0.53,10.88,0.7,0,671
12.8,5,4.7,37.3,23.3,68.18,0.51,12.99,0.7,0,662
10.7,5.1,4.8,37.5,23.3,74.88,0.5,13.18,0.7,0,652
9.6,4.7,4.5,37.3,23.4,87.46,0.5,12.18,0.7,0,646
9.6,4.7,4.5,37.4,23.4,76.09,0.49,13.21,0.8,0,641
8.2,4.5,4.3,37.3,23.3,80.36,0.49,12.79,0.8,0,635
9,4.4,4.2,37.4,23.3,80.35,0.49,12.19,0.8,0,617
11,4.5,4.3,37.3,23.4,86.23,0.5,10.76,0.8,0,612
9.7,4.3,4.1,37.3,23.5,91.31,0.5,9.69,0.8,0,612
9.7,4.3,4.1,37.3,23.4,92.12,0.49,11.33,0.8,0,608
8.3,3.8,3.6,37.3,23.3,95.76,0.5,9.23,0.8,0,599
9.2,4.3,4.1,37.3,23.4,99.42,0.5,9.43,0.8,0,598
7.9,3.7,3.5,37.2,23.3,101.24,0.5,9.5,0.8,0,597
7.7,3.8,3.6,37.4,23.4,102.25,0.49,9.34,0.8,0,597
8.7,4.2,4,37.5,23.5,102.25,0.5,8.42,0.8,0,596
7.5,3.7,3.5,37.3,23.4,102.25,0.5,8.8,0.8,0,596
7.5,3.7,3.5,37.3,23.4,102.66,0.5,9.13,0.8,0,596
8.8,4.2,4,37.2,23.4,102.25,0.51,9.54,0.8,0,596
7.8,3.7,3.5,37.2,23.3,97.17,0.5,9.76,0.8,0,595
8.5,3.7,3.5,37.2,23.3,97.17,0.5,10.36,0.8,0,594
7.7,3.9,3.7,37.1,23.3,96.15,0.5,9.62,0.8,0,593
8.1,3.7,3.5,37.2,23.4,97.17,0.5,10.53,0.8,0,592
7.7,3.7,3.5,37.2,23.4,100.41,0.51,10.2,0.8,0,589
7.7,3.7,3.5,37.1,23.4,97.37,0.5,10.26,0.8,0,587
7.1,3.2,3,37.2,23.5,96.15,0.49,9.81,0.8,0,585
7.3,3.6,3.4,37.2,23.6,101.43,0.51,8.8,0.8,0,584
9,3.5,3.3,37.1,23.5,102.24,0.5,9.15,0.8,0,582
7.6,3.8,3.6,37,23.5,101.82,0.5,9.37,0.8,0,579
7.4,3.6,3.4,37.2,23.4,96.14,0.5,9.74,0.8,0,579
8.3,3.9,3.7,37.1,23.5,98.58,0.49,8.72,0.8,0,578
6.8,3.2,3,37.1,23.4,102.22,0.5,8.51,0.8,0,576
6.8,3.2,3,37.2,23.5,104.25,0.49,8.07,0.8,0,576
7.3,3.4,3.2,37.2,23.4,102.83,0.49,8.13,0.8,0,575
7.3,3.4,3.2,37.1,23.5,105.05,0.5,7.45,0.8,0,575
7.3,3.4,3.2,37.1,23.4,107.49,0.49,8.47,0.8,0,575
6.6,3.3,3.1,37.2,23.5,111.95,0.51,6.23,1,0,575
6.6,3.8,3.6,37.3,23.5,113.98,0.51,6.99,1,0,574
9.3,3.7,3.5,37.3,23.5,117.01,0.52,7.28,1,0,574
6.6,3.2,3,37.2,23.5,124.73,0.52,6.34,1,0,575
6.6,3.2,3,37.2,23.5,120.68,0.51,5.94,1,0,575
6.6,3.3,3.1,37.2,23.5,123.51,0.51,5.67,1,0,576
6.4,3,2.8,37.2,23.5,119.25,0.51,5.69,1,0,578
7.2,3.3,3.1,37.3,23.5,119.25,0.51,5.91,1,0,578
7.2,3.3,3.1,37.2,23.6,117.01,0.51,6.77,1,0,580
6.8,3.2,3,37.2,23.4,121.27,0.51,6.45,0.8,0,581
6.1,3,2.8,37.4,23.6,123.29,0.52,4.3,0.8,0,581
6.1,3,2.8,37.2,23.5,130.19,0.53,5.06,0.8,0,581
6.1,3,2.8,37.3,23.6,129.17,0.52,5.8,0.8,0,585
5.6,3.3,3.1,37.3,23.6,130.19,0.52,4.92,0.8,0,587
5.6,2.8,2.7,37.3,23.6,130.19,0.53,4.28,0.8,0,590
6.4,3.2,3,37.3,23.5,131,0.52,4.17,0.8,0,591
9.2,3.5,3.3,37.2,23.6,131.4,0.53,4.37,0.8,0,591
6,3,2.8,37.2,23.5,108.49,0.44,3.2,0.8,0,592
5.6,2.6,2.5,37.3,23.5,130.18,0.53,4.21,0.8,0,593
7.2,2.6,2.5,37.2,23.6,130.99,0.53,4.41,1.1,0,593
8,2.8,2.7,37.3,23.6,132.61,0.53,2.72,1.1,0,591
5.6,2.7,2.6,37.3,23.6,131.4,0.53,4.01,1.1,0,591
6.9,3.1,2.9,37.2,23.5,130.18,0.53,4.66,1.1,0,590
8.2,3.5,3.3,37,23.6,130.99,0.54,4.86,1.1,0,590
8.2,3.5,3.3,37.1,23.6,126.94,0.51,5.62,1.1,0,590
8.4,3.6,3.4,37.2,23.6,125.32,0.52,5.71,1.1,0,589
8.4,3.6,3.4,37.1,23.6,124.1,0.52,5.83,1.1,0,589
6.2,2.8,2.7,36.8,23.7,121.48,0.52,4.75,1.1,0,589
6.1,3,2.8,36.9,23.7,114.78,0.51,5.79,1.1,0,589
7.8,3,2.8,36.7,23.6,120.86,0.53,1.04,1.1,0,589
6.6,3,2.8,37,23.6,122.27,0.53,6.36,1.1,0,591
6.6,3,2.8,37.2,23.6,123.07,0.52,6.05,1.1,0,592
6.2,2.8,2.7,37.2,23.5,123.27,0.53,5.58,1.1,0,594
6.2,2.8,2.7,37.2,23.7,126.51,0.52,5.27,1.1,0,595
7.5,2.9,2.8,37.2,23.7,127.73,0.53,4.19,1.1,0,599
7.5,2.9,2.8,37.3,23.6,130.17,0.53,4.06,1.1,0,599
5.8,3,2.8,37.2,23.7,127.32,0.51,4.94,1.1,0,601
5.9,2.8,2.7,37.1,23.5,125.89,0.52,4.44,1.1,0,601
6.7,2.8,2.7,37.1,23.6,125.88,0.53,4.53,1.1,0,604
6.7,3.1,2.9,37.2,23.6,129.32,0.53,4.87,1.4,0,604
5.8,3,2.8,37.4,23.5,132.77,0.53,4.02,1.4,0,605
6.1,2.9,2.8,37.3,23.6,132.97,0.53,3.61,1.4,0,605
6.8,2.9,2.8,37.3,23.6,131.15,0.53,5.02,1.4,0,605
7.7,2.9,2.8,37.3,23.6,133.79,0.52,4.55,1.4,0,606
7.2,3.2,3,37.3,23.6,130.35,0.52,4.88,1.4,0,608
6.2,3,2.8,37.1,23.6,123.44,0.51,4.45,1.4,0,608
7.1,3.2,3,37.1,23.6,123.85,0.51,4.54,1.4,0,607
8.2,2.8,2.7,37.1,23.6,128.92,0.52,4.29,1.4,0,606
5.5,2.7,2.6,38.2,23.7,132.15,0.53,4.28,1.4,0,607
8.9,3,2.8,37,23.7,135.83,0.52,3.03,1.2,0,609
6.9,2.9,2.8,37.1,23.7,130.97,0.51,3.12,1.2,0,613
5.4,2.9,2.8,37,23.7,129.14,0.51,2.87,1.2,0,621
8.6,3.1,2.9,36.9,23.7,127.71,0.51,4.21,1.2,0,623
8.6,3.1,2.9,37.1,23.6,125.08,0.52,2.86,1.2,0,623
5.7,2.9,2.8,37.1,23.6,132.57,0.51,4.09,1.2,0,624
5.7,2.9,2.8,37.2,23.6,135.21,0.53,4.14,1.2,0,624
5.7,2.9,2.8,36.9,23.7,136.62,0.52,3.99,1.2,0,624
6.3,3,2.8,37.2,23.7,131.96,0.53,3.48,1.2,0,626
6.3,3,2.8,37,23.7,135.6,0.51,4.11,1.2,0,626
7,2.7,2.6,37.3,23.7,131.75,0.53,3.41,1.4,0,624
6.4,2.9,2.8,37.1,23.7,134.38,0.53,0.92,1.4,0,622
6.4,2.9,2.8,37.2,23.7,135.38,0.53,1.91,1.4,0,621
6.4,2.9,2.8,37.2,23.7,136.6,0.53,1.66,1.4,0,621
6.3,3.2,3,37.5,23.7,137.41,0.53,2.16,1.4,0,620
5.8,2.4,2.3,37.2,23.8,139.64,0.52,1.59,1.4,0,621
6.3,2.8,2.7,37.2,23.8,140.65,0.53,2.39,1.4,0,623
6,2.6,2.5,37.3,23.7,139.64,0.53,2.4,1.4,0,625
6,2.6,2.5,37.3,23.8,140.66,0.55,1.67,1.4,0,625
6.1,2.7,2.6,37.2,23.7,146.35,0.53,3.22,1.4,0,626
5.7,2.6,2.5,37.3,23.7,145.32,0.51,2.73,1.4,0,629
5.2,2.6,2.5,37.3,23.7,138.42,0.54,4.01,1.4,0,630
6.1,2.4,2.3,37.3,23.7,138.21,0.54,2.75,1.4,0,631
6.1,2.4,2.3,37.3,23.7,139.84,0.55,3.18,1.4,0,631
6.9,2.7,2.6,37.1,23.7,138.63,0.52,1.22,1.4,0,636
6.5,2.8,2.7,37.2,23.7,130.11,0.51,3.48,1.4,0,636
6.5,2.8,2.7,37.2,23.7,131.33,0.51,2.89,1.4,0,636
5.1,2.4,2.3,37.3,23.8,132.35,0.51,2.04,1.4,0,639
5.1,2.4,2.3,37.3,23.7,133.55,0.52,2.63,1.4,0,640
6.3,2.5,2.4,37.3,23.6,134.77,0.51,0,1.4,0,640
6.3,2.5,2.4,37.3,23.7,135.79,0.52,2.44,1.4,0,640
