tmfc_d,tmfc_h,pm10,co2,hcho,tab,co,pm25,no2,rn,voc,pm25_2,mold
20190821,11,10.7,953,22,648,2.6,7.3,0.049,45,69.5,,121
20190821,11,12.4,959,32,694,0.9,9.3,0.011,53,56,,170
20191204,10,10.2,823,32.8,33,0.9,5.4,,,,,
20191204,11,15.8,664,44.7,22,0.9,8.8,,,,,
20190819,16,25.2,401,10.8,95,1.5,19.1,0.002,81,2.8,,170
20190819,16,32.4,856,26.6,216,1.2,22,0.002,32,22.5,,128
20191202,9,15.2,977,10.4,174,1.6,7.1,,,,,
20191202,11,16.5,963,8.9,98,1.4,8,,,,,
20191122,14,24.3,621,19.4,121,1,8.3,,,,,
20191122,15,24.8,864,21.7,143,0.7,9.1,,,,,
20190813,9,13.5,770,23.6,273,0.9,18.7,0.017,26,86.7,,80
20190813,10,27.4,744,28.3,588,0.6,9.6,0.02,26,169.5,,99
20190813,13,27.5,691,54.6,333,0.7,6.8,,,,,
20190813,14,26,642,77.3,221,0.6,10.7,,,,,
20190418,10,22,358,33.8,114,0.7,7,,,,,
20190418,10,15.2,430,39.9,201,0.2,4.6,,,,,
20191203,17,11.5,734,16.6,89,0.4,6.8,,,,,
20191203,16,16,631,24,99,0.5,7.3,,,,,
20191206,15,31.7,530,5.5,55,0.4,11.6,,,,,
20191206,16,38.6,982,14.5,120,0.4,15.2,,,,,
20191204,15,25.6,982,7.7,44,0.4,18.2,,,,,
20191204,16,20.7,972,12.9,77,0.4,17.7,,,,,
20191029,9,38.1,555,10.3,257,1,20.7,0.003,66,30,,1094
20191029,11,35.2,485,11.3,162,1,14.4,0.004,92,0,,1102
20191105,13,39,535,14.6,208,1,5.9,,,,,
20191105,14,38.2,542,12.4,351,0.5,6.7,,,,,
20191025,11,20.6,463,10.2,88,1.2,16,,,,,
20191025,10,30,739,11.7,110,1.6,21.1,,,,,
20191205,14,10.6,531,5.3,120,1.5,7.9,,,,,
20191205,10,9.7,723,16.8,54,1.1,6.5,,,,,
20191007,13,13.5,522,17.8,166,1.2,6.8,,,,,
20191007,15,18.5,636,38.6,101,1.1,8.2,,,,,
20190130,9,37.9,597,15.4,174,0.5,,0.012,37,81.7,,
20190130,9,42.6,790,16.3,282,0.3,,0.01,40.7,54.5,,
20190808,14,22.5,819,24.9,203,1.3,9.8,,,,,
20190808,13,25.3,710,38.2,333,0.7,18.5,,,,,
20190808,9,26.8,585,71.7,242,1.1,8.6,0.005,73.1,313.7,,322
20190808,10,24.3,773,107,450,1,9.1,0.005,78.5,267.5,,161
20190926,14,20.4,529,31.5,224,0.3,6.1,,,,,
20190926,13,19.5,547,47.1,339,0.5,6.2,,,,,
20190820,9,42.5,508,40.6,596,1.5,11.9,,,,,
20190820,10,29.8,530,30.2,505,1.2,5.3,,,,,
20191106,15,21.8,462,20.7,201,0.5,12.3,,,,,
20191106,13,35.7,650,21.4,531,0.9,14.3,,,,,
20191007,9,6.4,532,26.5,334,0.4,8.3,0.006,19.1,51.2,,219
20191007,9,19.9,556,25.3,383,0.3,2.1,0.008,22.9,178.8,,279
20191112,15,27.7,571,8,266,1,17.1,,,,,
20191112,14,27.2,481,3.5,44,1,17.4,,,,,
20191213,9,20.2,404,3.3,168,0.4,9.4,,,,,
20191213,10,14.5,496,4,220,0.4,6.2,,,,,
20190422,10,26.5,776,87.6,119,1.4,,0.008,50.7,164.5,15.3,118
20190422,10,19.8,681,58.2,70,1.1,,0.008,53.9,147.1,10.9,219
20200107,9,13,988,29.7,276,1.2,12.8,,,,,
20200107,9,16.3,817,25.5,267,1.5,8.6,,,,,
20191113,11,16.7,855,9.3,565,1.8,13.4,,,,,
20191113,12,21.8,872,14.5,699,2.7,17.3,,,,,
20200116,10,13.3,711,6,136,0.4,3,,,,,
20200116,9,14.1,446,6.6,228,0.6,5.2,,,,,
20190422,9,14.2,495,23,241,0.8,,0.011,13,51.1,6.8,219
20190422,9,10.5,793,15.5,351,0.7,,0.012,19.3,66.3,8.3,283
20191213,16,22.7,701,7.7,469,1.6,11.6,0.01,43.6,110.2,,183
20191213,15,25.1,880,17,636,1.5,13.3,0.01,64.5,265.3,,122
20190730,12,29.3,682,27,266,0.9,19.7,0.002,40.6,115.2,,90
20190730,13,31.6,628,23.9,132,0.7,17.7,0.003,46.3,1.5,,257
20200108,9,23.5,963,21.5,222,1.5,32.4,0.017,24,33,,274
20200108,9,22,691,20.5,237,2.2,19.6,0.017,23.7,29.7,,348
20190917,9,11.9,643,12,701,0.3,6.3,,,,,
20190917,10,17.4,575,18.7,755,0.5,8.9,,,,,
20190712,9,14.3,359,37.6,236,0.1,7.9,0.004,26.3,93.1,,179
20190712,9,13.2,680,41.6,140,0.8,8.2,0.006,29.3,151.9,,68
20191106,9,29.9,443,31.5,168,1.1,29.4,0.012,29.9,70.1,,67
20191106,9,26.3,590,37.4,255,0.7,15.3,0.009,27.5,105.7,,73
20191205,9,16.8,611,5.2,332,0.4,4.1,,,,,
20191205,8,19.3,479,5,522,0.5,5.9,,,,,
20190802,13,25.4,755,92.5,225,1.2,13.5,,,,,
20190802,13,23.1,731,118.1,384,1,12.9,,,,,
20191219,14,24,768,12.4,28,0.5,7.5,,,,,
20191219,16,23.9,604,3.8,28,0.7,5.2,,,,,
20191126,14,34.1,439,9.8,425,0.7,7.9,,,,,
20191126,13,31.7,859,9.6,148,1.1,8.2,,,,,
20191001,9,18.2,585,76.1,198,0.4,9.5,,,,,
20191001,9,12.7,706,103.6,387,0.3,10.2,,,,,
20190715,13,25.3,639,33.5,409,1.1,,0.01,41,103,11.5,92
20190715,15,28.6,630,50.9,279,1.1,,0.009,78,341,14.3,256
20191010,15,30.1,662,11.6,430,0.6,12.8,,,,,
20191010,14,30.2,568,9.1,173,0.5,7.9,,,,,
20191127,17,28.2,536,42.3,343,0.5,9.5,0.01,25,0,,259
20191127,14,23.6,440,19.8,373,0.4,4.3,0.021,12,0,,793
20200115,12,29.9,630,12.2,52,1.2,17.6,0.006,76.4,6.8,,104
20200115,11,28,755,6.8,77,1,9.5,0.006,82.3,0.8,,60
20200106,13,20.2,878,10.9,246,0.4,9.6,,,,,
20200106,14,17.3,749,9.8,183,0.4,5.9,,,,,
20181120,9,59.3,466,22.9,95,1.5,,,,,,
20181120,9,61.6,421,25.2,113,1,,,,,,
20191024,9,33,699,12.9,508,1,5,0.004,37,248.2,,484
20191024,10,30.6,653,18.8,170,0.9,8,0.005,34,137.5,,355
20191203,11,23.6,932,26.1,208,0.5,6.2,0.008,,0,,166
20191203,9,23.5,770,14.5,492,0.6,5.1,0.006,,81.7,,312
20190904,9,21.7,794,36.9,516,1,8,0.003,71,10.5,,179
20190904,10,24.5,827,37.5,458,0.6,5.8,0.004,65,24,,297
20191004,9,22.5,532,18.9,138,0.7,10.9,0.009,69.7,235.4,,212
20191004,10,14.6,779,14.1,169,0.5,7.8,0.008,55.1,63.5,,104
20190809,13,29.4,743,43.4,329,1.5,16,,,,,
20190809,14,25.8,767,27.6,511,1.7,11.9,,,,,
20200106,11,22.6,795,5.1,187,0.2,8.3,,,,,
20200106,9,25.1,894,5.4,443,0.1,12.8,,,,,
20191107,12,24,629,3.8,281,0.9,6.6,,,,,
20191107,10,27.5,655,11.1,374,1.1,8.8,,,,,
20191127,11,21,860,30.9,233,1,5.4,0.018,42,398.5,,238
20191127,9,20.8,636,27.3,293,0.9,6.1,0.01,20,64,,373
20190715,10,30.6,540,11.2,90,0.7,,0.005,49,31.7,13.3,296
20190715,11,34.7,480,15.3,173,0.9,,0.005,59,17.3,11.6,431
20190819,13,17.2,935,25,518,1.5,9.7,0.011,31.7,289.3,,249
20190819,18,10.8,891,47.7,651,1.2,5.9,0.009,84.9,259.6,,417
20200103,9,16.3,398,11.7,162,0.3,8.5,,,,,
20200103,10,20.2,442,13.9,101,0.4,13.1,,,,,
20191122,10,16.9,750,11.4,504,0.2,4.7,0.006,37.6,72,,159
20191122,9,18.4,894,13.1,426,0.2,7.1,0.007,43.6,78.4,,134
20191216,15,35.9,981,9.9,77,0.5,13.4,,,,,
20191216,16,37.8,888,24.2,243,0.3,14.4,,,,,
20190725,10,26.5,471,24.9,437,1.1,10,,,,,
20190725,11,29.9,455,13.6,125,0.8,16.1,,,,,
20191126,9,40.9,654,16.7,358,0.4,6.3,0.008,36,24,,215
20191126,10,36.5,554,11.8,358,1,10.2,0.005,36,80.7,,131
20190905,15,15.8,748,56.1,367,2.1,6.8,,,,,
20190905,13,19.4,548,61.7,523,1.1,6.7,,,,,
20190819,10,27.2,957,28.5,793,1.1,10.8,0.015,63.8,308.4,,443
20190819,10,24.1,885,31.6,737,1.1,8,0.014,81.5,240.5,,346
20190925,14,40.8,460,9.8,250,0.3,13.4,,,,,
20190925,13,42.1,596,13.9,220,0.5,21.8,,,,,
20191002,9,21.1,818,41.8,285,1.2,10.1,,,,,
20191002,9,16.3,710,19.4,582,1.3,6.9,,,,,
20190920,11,9.6,570,6.9,279,0.3,5.6,0.01,14.8,21.9,,148
20190920,10,11.4,388,7.7,360,0.2,4.1,0.012,12,45.4,,240
20190821,9,30.2,952,48,796,1.2,12.2,0.033,31,224.9,,488
20190821,11,34.4,980,46.5,763,1.2,10.6,0.032,52.5,282.5,,440
20190904,13,21,559,57.6,211,0.8,8,,,,,
20190904,14,22.5,733,63.9,216,0.6,8.2,,,,,
20190918,12,21.2,518,21.1,563,0.5,10.5,,,,,
20190918,14,28.5,699,11,117,1.2,7.7,,,,,
20200109,13,37.8,695,8.7,137,0.6,5.3,,,,,
20200109,15,49.5,578,29.5,218,0.9,11.3,,,,,
20191119,9,23.4,531,25.3,308,0.9,10.9,0.017,60,74.2,,116
20191119,10,25.4,595,7,288,1,10.8,0.013,94,180.8,,170
20191220,8,17.5,455,4.8,273,0.7,7.2,0.022,26.6,61.5,,135
20191220,10,16.3,545,5.1,395,0.7,4.9,0.02,35.7,46.8,,64
20200106,9,17.9,855,19.7,226,7.3,13.2,0.015,54.6,56.8,,341
20200106,9,16.8,815,20.6,400,5.9,12,0.011,55.7,82.3,,352
20200103,12,14.3,705,10.2,89,0.7,5.5,,,,,
20200103,13,17,846,9.1,58,0.6,7.2,,,,,
20191203,14,26.2,737,6.8,305,1,14.3,,,,,
20191203,15,26.8,639,8.6,377,0.6,9.1,,,,,
20191216,9,21.4,843,55.6,182,1.2,13.9,0.012,36.2,56.4,,308
20191216,9,22.9,741,54.3,148,0.7,14.8,0.009,28.4,80.1,,288
20190930,14,37.4,558,18.4,383,1,17.9,,,,,
20190930,15,32.4,724,20.8,464,0.9,19.7,,,,,
20191107,15,28.5,643,30.9,491,1.2,14.3,0.003,36,0,,180
20191107,13,27.2,663,28.2,691,1.3,9.5,0.001,31,89.5,,294
20191219,9,45,838,10.9,23,1.4,13.7,0.026,27,40.3,,230
20191219,11,20.8,901,6.6,22,1,12.6,0.023,22,65.5,,480
20190731,9,22.3,520,20,378,0.9,16.4,,,,,
20190731,10,28.2,474,28.5,265,0.7,24.1,,,,,
20191217,17,10.7,488,8.1,183,0.5,4.6,,,,,
20191217,15,13.3,850,4.3,289,0.4,6.1,,,,,
20190725,14,31.9,505,24.8,335,0.6,11.3,,,,,
20190725,15,29.9,520,39.9,457,0.5,9.2,,,,,
20190823,10,20.7,573,24.9,396,1,10.5,,,,,
20190823,9,22.2,769,32.1,537,0.7,17.8,,,,,
20190905,9,17,567,21,228,1,15.4,,,,,
20190905,10,20.1,512,20.5,335,0.9,16.5,,,,,
20191125,10,20.2,580,13.9,341,0.5,5.5,0.008,57,3.8,,148
20191125,11,21.2,666,4.4,568,0.9,9.3,0.012,44,2.3,,162
20190822,9,20.9,551,31.9,148,1.7,6.3,,,,,
20190822,10,16.9,502,11.9,262,1.1,5.6,,,,,
20190716,10,34.9,740,17.6,461,0.9,,,,,9.3,
20190715,9,30.3,765,21.1,582,1.3,,,,,11.6,
20190822,14,23.1,712,45,436,0.5,10.8,,,,,
20190822,13,21.2,709,36.4,143,0.7,5.9,,,,,
20191217,11,26.9,605,7.7,209,0.3,14.2,,,,,
20191217,9,24.3,441,6.6,129,0.3,10.9,,,,,
20191218,9,16.1,504,6.3,280,0.2,4.9,,,,,
20191218,10,12.8,378,3.6,134,0.2,3.2,,,,,
20191218,15,20.5,911,4,250,0.1,9.8,,,,,
20191218,14,18.1,873,3.5,200,0.1,6.3,,,,,
20191008,10,14,379,0.5,204,1.4,11.6,0.001,11,9.1,,349
20191008,10,19.8,429,4.3,376,1.6,12.2,0.002,71,18.9,,310
20191008,16,20.8,613,13.2,509,1,10.8,,,,,
20191008,10,18.4,406,4.2,153,1.3,8,,,,,
20191115,15,19.6,532,48.4,159,0.8,13.4,,,,,
20191115,13,20.8,693,32.6,437,0.7,14.8,,,,,
20191211,15,14.3,959,17.2,44,0.8,7.4,0.004,30.9,30.5,,44
20191211,14,17.9,728,11.8,22,1.1,10.4,0.005,23.7,45.5,,11
20191014,10,18.7,423,3.2,94,0.9,11.3,0.003,68,39,,101
20191014,10,14.6,578,6,61,1.1,9.8,0.002,57,23,,88
20191219,21,10.4,916,9.6,143,1.3,7.6,0.029,34.7,12.7,,55
20191219,21,13.5,998,7.3,144,1.1,9.3,0.01,27.3,15.5,,122
20191219,14,13.5,978,23,77,1.3,10.2,,,,,
20191219,13,8.4,999,23.5,44,0.5,5.6,,,,,
20190919,11,28.3,532,14.6,426,1.3,14,0.007,38,8.7,,160
20190919,12,15,635,41.3,302,0.9,9.7,0.004,38,13,,94
20191213,11,28.3,896,15.2,129,1.3,7.9,0.029,2.4,21.9,,86
20191213,10,32.5,462,7.5,53,1.1,12.1,0.02,10.4,15.9,,96
20190918,9,28,548,18.3,674,0.8,9.9,,,,,
20190926,10,27.7,867,9.6,470,0.9,5.4,,,,,
20191212,15,16.2,900,6.6,33,0.7,10.2,,,,,
20191212,16,12.5,571,10.9,44,0.6,8.1,,,,,
20191114,13,6.8,717,6.6,275,0.8,2.9,,,,,
20191114,12,10.1,884,8.8,391,1.4,4.2,,,,,
20191118,10,21.3,830,4.7,229,1.9,15.1,0.026,36.3,35.1,,109
20191118,11,19.1,741,5,540,1.3,9.7,0.006,39.1,26,,99
20191209,10,27.7,720,32.8,67,1.3,5.2,0.025,29,42,,59
20191209,11,31.9,619,18.9,96,1.4,8.8,0.026,37,134,,163
20190917,9,26.7,740,26.6,127,1.2,12.1,,,,,
20190917,10,22.5,693,40.8,558,1.1,9.8,,,,,
20190705,11,13.2,706,40.4,261,1.6,6.2,0.013,33.5,364.8,,197
20190705,9,10.4,556,48.5,186,1.6,4.1,0.011,42.6,247.3,,106
20191120,10,15.6,500,12.2,516,1,6.7,,,,,
20191120,10,11.4,469,9.8,510,1.1,26.5,,,,,
20190725,11,12.4,721,75.1,40,1,9.9,0.009,51,37.3,,164
20190725,10,13.2,872,65.6,88,1.5,10.8,0.023,38,12.4,,178
20191101,15,25.3,748,20.6,716,0.9,16.8,,,,,
20191101,14,32.4,895,7.3,672,2.1,21,,,,,
20190805,22,16.4,515,37,109,0.1,9.9,0.005,41,88.1,,102
20190805,22,26.3,730,26.3,250,3,18.1,0.007,39,112.6,,81
20190917,12,24.2,488,16.7,608,0.6,10.6,,,,,
20190917,14,29.2,706,12.5,409,0.4,11.5,,,,,
20191219,15,14.1,819,11.2,120,0.8,11.7,,,,,
20191219,16,8.8,991,21.8,65,0.8,6.9,,,,,
20191118,15,23.5,785,7.3,132,1.1,16.4,,,,,
20191118,16,33,778,3.5,474,1,18.3,,,,,
20190805,15,30.8,930,26,537,0.3,24.2,,,,,
20190805,13,32.8,794,13.8,474,0.4,23.3,,,,,
20190916,14,32.3,868,27.9,531,1.4,16.7,0.009,48,54.2,,123
20190916,14,29.6,896,45.9,484,1.5,13.3,0.008,48,38.1,,177
20191212,10,22.8,647,10.5,98,0.6,10.5,,,,,
20191212,11,22.4,760,8.8,44,0.6,10.4,,,,,
20190717,13,33.4,741,47.7,344,1.2,,,,,9.5,
20190717,14,38.9,734,48.9,461,0.9,,,,,8.5,
20190918,13,24.8,504,14.9,525,0.5,3.2,,,,,
20190918,14,39.5,462,19.9,255,0.3,9.9,,,,,
20191220,9,24.7,737,21.9,489,1.5,17.8,,,,,
20191220,10,25,992,29.3,228,0.9,18,,,,,
20190918,15,27.5,430,10.7,398,1,17.9,0.005,70,50.8,,142
20190918,15,22.1,418,12.7,94,1.4,17.2,0.004,51,49.2,,188
20191114,16,11.2,599,3.2,230,0.7,8.4,,,,,
20191114,15,10.1,650,13.7,315,0.9,7.9,,,,,
20191230,15,12.5,788,10.9,66,1,5,,,,,
20191230,16,14.1,734,30.7,100,0.8,8.9,,,,,
20191119,13,21.4,900,14.3,668,1.2,14.2,0.015,38.5,25.2,,77
20191119,11,19.3,873,21.6,320,1,15.4,0.024,76.6,31.9,,22
20190729,22,14.2,492,15.6,27,1.1,11.3,0.007,48,252.5,,47
20190729,22,16.5,467,14.9,13,1.3,11.5,0.007,28,353,,54
20191230,9,20.5,588,15.7,97,1.8,10.3,0.022,20.5,36.4,,87
20191230,10,20,562,8.9,65,1.5,7.8,0.018,16.2,44.5,,76
20190812,9,15.7,571,40.8,382,0.8,9.7,0.011,22.6,195.2,,344
20190812,10,10.9,546,34.2,458,0.9,7,0.011,20.1,134.5,,452
20190902,14,15.1,943,11,528,1.5,10.9,0.01,40,22.4,,394
20190902,14,12.9,899,8.7,471,1.5,9.9,0.008,35,14.5,,385
20190730,22,14.3,693,19.8,14,1.5,9.5,0.025,48,404.2,,197
20190730,22,13.8,784,62.3,21,1.1,8.4,0.025,39,336.1,,178
20190903,14,14.2,909,44.5,479,0.8,7.4,0.007,61,40.4,,169
20190903,14,15.4,886,51.5,594,1.3,9.1,0.004,49,36.5,,67
20191213,14,29.4,635,6.4,65,1.3,11.9,0.025,24.4,9,,65
20191213,15,34.3,791,7.2,285,0.9,14.5,0.015,35.3,19.5,,66
20190917,15,16.9,909,41.5,387,1,4.9,0.003,32,17.5,,73
20190917,15,19.5,863,22.7,545,0.7,11.1,0.011,21,50.7,,67
20190918,15,18.6,404,11.6,406,0.8,14.8,,,,,
20190918,16,19,375,11.1,416,0.5,14.7,,,,,
20191211,10,25.2,986,11.4,32,1.1,9.7,0.024,40.3,104.1,,22
20191211,11,19,691,12.5,33,1.4,5.6,0.034,58,27.1,,11
20190917,13,21.7,857,14.9,291,0.6,20.2,0.022,100,227.2,,481
20190917,14,19.9,555,25.4,281,0.5,16.1,0.001,69,171.3,,89
20190719,12,16.4,751,21.4,214,0.6,8.8,,,,,
20190719,14,19.5,619,19.9,320,0.7,12.5,,,,,
20191126,14,30.4,544,6.1,198,0.8,13.1,,,,,
20191126,15,20.4,399,3.3,55,0.7,7.7,,,,,
20191231,11,20.9,865,13.9,76,2.9,14.2,0.044,35.5,70.8,,33
20191231,10,25.4,750,9.1,206,2.6,15.8,0.036,35.9,64,,43
20191226,13,20.9,714,9.5,166,0.5,7.7,,,,,
20191226,15,27.9,769,3.7,92,0.6,11.9,,,,,
20191107,10,35.3,566,5.1,434,1.5,25.1,,,,,
20191107,10,28.5,693,9.8,688,1.3,21.1,,,,,
20191105,12,33.1,760,15.9,465,1.6,27.4,,,,,
20191105,21,24.6,883,15.1,563,1.6,20.9,,,,,
20191227,11,12.6,602,7.3,131,0.9,8.2,,,,,
20191227,12,10.2,481,15.3,66,1.3,7.5,,,,,
20191231,13,11.3,993,7.4,32,0.7,8.7,,,,,
20191231,14,6.7,730,7.7,11,0.5,2.6,,,,,
20191107,15,31,813,13.4,436,0.9,15.4,,,,,
20191107,14,31.4,619,10.1,592,1,14.2,,,,,
20190723,15,21.3,848,13.1,564,1.9,18.5,,,,,
20190723,15,23.1,832,4.3,667,1.5,19.4,,,,,
20191125,15,12.4,893,9.8,722,0.8,6.4,,,,,
20191125,16,14.6,781,9.3,272,0.6,9.7,,,,,
20191227,15,7.5,969,14.2,131,0.7,4.8,,,,,
20191227,16,15.7,945,13.7,65,0.7,7.2,,,,,
20191128,16,9.8,975,7.6,54,1.1,7,,,,,
20191128,15,13.6,573,4,43,0.9,10.9,,,,,
20191022,14,37.1,435,12.3,608,0.3,11.8,,,,,
20191022,12,30.6,485,13.2,290,0.7,8.7,,,,,
20190924,9,14.7,543,10.5,409,1.7,11.4,0.014,52,22.7,,154
20190924,10,17.1,451,11.5,349,1.1,13.3,0.007,25,15.1,,161
20190924,12,31.2,513,14,319,1.8,9.1,,,,,
20190924,11,34.4,591,15.5,191,2.1,7.2,,,,,
20190924,13,29.9,645,14,406,0.6,10,0.005,56,224.2,,360
20190924,14,37.2,604,16.4,227,0.5,19.6,0.011,26,71.3,,393
20190828,11,13.7,790,16.3,630,1.3,6.4,0.014,27,76.1,,241
20190828,11,18.2,872,16.9,629,1.8,11.1,0.015,25,50.8,,181
20191228,11,23.1,987,21.2,88,1.6,13.7,0.029,5.5,46.2,,231
20191228,12,22.4,980,19.2,45,3.5,8.9,0.029,96.1,50.2,,122
20191104,12,26.3,690,8.7,633,1,18.8,,,,,
20191104,14,27.4,604,7.9,655,1,19.9,,,,,
20191113,13,19.4,661,13.1,730,0.5,12,,,,,
20191107,15,12.2,546,6.1,541,0.7,14.9,,,,,
20190925,13,22.8,510,8.3,250,0.6,6.4,,,,,
20190925,14,28.4,782,9.2,348,0.5,4.9,,,,,
20190829,11,9.8,522,10.9,329,1.1,6.3,0.003,19,21.2,,168
20190829,11,13.7,551,6.1,329,1.5,9.8,0.001,41,10.5,,248
20190924,9,30.4,559,12.6,309,1.4,11.5,,,,,
20191002,11,29.5,498,12.1,98,1.1,6.8,,,,,
20191126,10,16.3,511,5.7,260,1.5,14.7,,,,,
20191126,12,16.9,411,2.5,152,1.1,14.8,,,,,
20191106,10,29.3,413,5,55,1.6,20.5,,,,,
20191106,10,19.2,466,7.3,89,1.6,15.4,,,,,
20191210,13,32.1,875,30.4,456,0.6,9.5,,,,,
20191210,14,39.1,787,16.1,300,1.6,6.9,,,,,
20190923,13,13.1,620,10.3,570,1.3,9.1,,,,,
20190923,12,12.2,650,8.5,434,1.5,8.1,,,,,
20190828,11,11.6,495,14.9,292,1,6.9,0.021,67,46.8,,264
20190828,11,11.9,900,33.2,692,0.8,7,0.016,45,23.4,,115
20191225,12,39.3,760,21.6,84,1,13,,,,,
20191225,14,33.6,578,11,375,0.6,9.7,,,,,
20190925,15,26.6,591,20.9,510,1.3,4.3,0.004,29,158.8,,478
20190925,9,24.1,513,14.3,109,0.8,6.8,0.014,24,516.8,,200
20190924,16,30.7,464,7.1,679,0.9,17.5,,,,,
20190924,14,33.8,584,14,645,1.1,18.8,,,,,
20191226,15,11.3,990,27.7,44,0.5,10.4,,,,,
20191226,14,16,688,12.7,22,0.5,10.7,,,,,
20191105,14,14.3,482,19.7,201,1.1,11.7,,,,,
20191105,15,27.1,507,19.5,524,0.9,10,,,,,
20190718,9,17.4,484,16.4,376,1.3,,,,,8.6,
20190718,10,26.6,491,25.6,201,1.3,,,,,9.1,
20191228,14,10.8,449,23.1,75,0.9,9,,,,,
20191228,13,13.4,675,8.6,54,0.9,11.9,,,,,
20191226,9,23.9,579,1.6,96,1.5,6.6,,,,,
20191226,11,25.1,608,6.4,212,1.3,5.3,,,,,
20191210,10,47,456,16,289,1,11.5,,,,,
20191210,9,35.2,552,22.3,274,0.9,9.3,,,,,
20191226,11,17.9,625,7.2,54,1.1,6.5,,,,,
20191226,12,16.6,994,18.9,267,0.6,11.8,,,,,
20191209,14,41,854,9.2,149,1.5,9.7,0.024,85,39.8,,193
20191209,15,43.6,882,8.2,203,1.8,10.1,0.023,31,122,,137
20191209,10,26.2,900,17.3,211,0.6,9.1,,,,,
20191209,11,27.1,673,35.6,142,0.9,9.9,,,,,
20191119,9,22.6,556,18.4,108,1.5,7.3,,,,,
20191119,11,29.4,759,15.3,357,0.7,10.6,,,,,
20191119,15,30.1,503,19.8,353,0.5,16.4,,,,,
20191119,13,38.3,482,11.5,437,1.2,14,,,,,
20191119,11,28.8,570,7.8,663,1.1,18.8,,,,,
20191119,11,34.6,652,11.9,620,0.7,13,,,,,
20190919,14,21,555,7.5,465,1,22.1,,,,,
20190919,13,22.4,449,7.8,288,0.6,20.5,,,,,
20190919,9,14.6,641,39.4,638,1,5.3,,,,,
20190919,11,22.5,861,9.5,361,0.9,11.3,,,,,
20190919,13,31.8,578,14.3,504,0.6,18.8,,,,,
20190919,14,27.5,835,19.7,402,0.4,16.3,,,,,
20191106,11,37.5,796,10.2,168,1,10.7,0.001,65,20.2,,374
20191106,9,30.5,843,19.5,262,1.1,12.9,0.003,49,69.3,,547
20191001,10,24.9,661,18.1,794,0.5,8.3,,,,,
20191001,9,21,713,12.5,752,0.4,6.4,,,,,
20191001,13,13.5,549,10.6,479,0.7,5.1,0.012,19.1,63.4,,95
20191001,12,11.3,685,14.7,566,0.8,4.2,0.012,12.9,55,,173
20190926,10,26.6,455,14.7,345,0.7,6.8,,,,,
20190926,9,29.6,535,14.2,166,0.9,4.3,,,,,
20191007,9,12.1,342,5.2,170,0.1,4.5,,,,,
20191007,9,15.2,474,3.9,296,0.1,6.6,,,,,
20191008,12,19.9,746,5.2,70,0.5,7.6,,,,,
20191008,12,23.5,847,14.4,74,0.3,8.9,,,,,
20191112,16,35.4,695,17.1,329,4.3,17.1,,,,,
20191112,16,21.2,778,15.7,658,1.9,18.6,,,,,
20191111,14,34.6,571,27.4,77,1.8,10.3,,,,,
20191111,13,30.6,608,17.3,111,1.4,13.9,,,,,
20191230,14,11.9,450,18,250,1,11.8,,,,,
20191230,14,12.7,444,7.4,346,1.7,11.7,,,,,
20191111,17,24.7,759,7.4,330,1.7,8.5,0.002,24,12.9,,374
20191111,17,27.6,874,15.6,288,1.8,12.9,0.002,42,31.2,,144
20190726,13,28.5,444,6.6,453,0.7,13,,,,,
20190726,14,21.9,438,8.9,514,0.6,10.3,,,,,
20190802,9,23.5,534,52.2,135,0.6,14.8,,,,,
20190802,10,26.9,763,50.4,498,0.5,14.8,,,,,
20191008,9,16.8,528,14.6,354,0.4,5.7,,,,,
20191008,9,13.7,416,10.4,502,0.6,4.1,,,,,
20190704,10,41.8,860,20.3,451,1.3,,0.006,,44,14,298
20190704,11,43,519,21.6,191,0.9,,0.013,,32,18.7,246
20191220,15,31.9,821,16.2,163,0.7,8.6,,,,,
20191220,13,24.1,748,21.2,320,0.7,13.4,,,,,
20190704,13,34.1,410,15.4,336,0.7,,,,,19.9,
20190704,15,26.3,630,16.9,304,0.6,,,,,14.5,
20200120,10,18.4,672,9.1,337,0.2,7.1,,,,,
20200120,11,21.8,716,4,250,0.3,6.7,,,,,
20191014,10,20.7,534,13.1,485,0.7,18.9,0.002,60,317.2,,263
20191014,8,24.3,633,20,303,0.9,15.8,0.007,33,210.7,,174
,,,,0,,,,,,,,
20190813,13,17.7,691,31.1,416,1.2,12.8,0.006,48.5,154.8,,195
20190813,11,20,570,24.1,350,0.5,11,0.001,27.1,398,,371
20190909,12,26.6,668,25.7,329,0.7,14.8,,,,,
20190909,15,29.2,881,14.4,186,0.6,11.2,,,,,
20190909,9,32.5,632,19.4,491,0.8,9.6,,,,,
20190909,11,23.4,615,15.5,463,0.8,10.3,,,,,
20191206,9,20,577,4.7,203,1.1,8.8,0.013,30,0,,82
20191206,10,21.7,787,3.7,387,1.4,9.7,0.013,40,9.3,,93
20191023,15,18.7,837,17.6,320,1.7,13.9,,,,,
20191023,15,12,504,15.9,477,1.3,8.6,,,,,
20191022,11,27,729,27.8,433,1.5,16.6,0.003,33,25.4,,200
20191022,11,22.8,635,19.5,547,0.9,14.7,0.001,46,12.4,,290
20191023,11,27.3,792,20.8,633,1,14.9,,,,,
20191023,11,19.1,538,9.5,533,0.9,15,,,,,
20190904,11,15.2,398,8.1,679,0.6,5.8,0.014,28.4,31.1,,283
